project	tissue	method	log2_auprc_over_prior	auROC	dataset	sample_num	unfiltered_median_spearman	unfiltered_counts_sample_sums_median	unfiltered_counts_sample_sums_variance	counts_sample_sums_median	counts_sample_sums_variance	median_spearman
SRP005279	blood	TPM_quantile_wTO	0.031392909354789125	0.5020675315604421	SRP005279_blood	5	0.8999927190238184	13032669	11994899780809.7	13032669	11994899780809.7	0.8999927190238184
SRP005279	bone	TPM_quantile_wTO	0.030704161522168583	0.5114050527590734	SRP005279_bone	23	0.5987056262061923	5416220	18634320813161.984	5807971	17267267299273.691	0.6523851545920355
SRP005281	stem_cell	TPM_quantile_wTO	0.18459526073506477	0.5169802687310039	SRP005281_stem_cell	5	0.9832882981583343	11626850	12793169339201.3	11626850	12793169339201.3	0.9832882981583343
SRP006575	breast	TPM_quantile_wTO	0.17926813415769682	0.5374609820546539	SRP006575_breast	71	0.6927087568775924	4078876	11289576856496.963	4274794	10669184964806.045	0.7098719536613645
SRP006575	colon	TPM_quantile_wTO	0.049943694551732955	0.5190168689541679	SRP006575_colon	5	0.7571227173158857	7468273	12378227826521.2	7468273	12378227826521.2	0.7571227173158857
SRP006575	kidney	TPM_quantile_wTO	0.05860113392251381	0.5195686710799237	SRP006575_kidney	6	0.8484489229850931	6101579.5	16739742685022.666	6101579.5	16739742685022.666	0.8484489229850931
SRP006575	lung	TPM_quantile_wTO	0.2801906984238894	0.5441289188233895	SRP006575_lung	16	0.774125084305037	8314288.5	30137762695491.598	8314288.5	30137762695491.598	0.774125084305037
SRP006676	lung	TPM_quantile_wTO	0.018126743487364667	0.5059713689383898	SRP006676_lung	8	0.8043938458275474	13324908	15597247017854.268	13324908	15597247017854.268	0.8043938458275474
SRP006908	breast	TPM_quantile_wTO	0.07328983996441649	0.5202866784406979	SRP006908_breast	5	0.6982399635289526	16012577	98341950108842.8	16012577	98341950108842.8	0.6982399635289526
SRP007169	umbilical_cord	TPM_quantile_wTO	0.12329084523121694	0.525003505470977	SRP007169_umbilical_cord	6	0.7548786980219765	17417818.5	9925404533625.768	17417818.5	9925404533625.768	0.7548786980219765
SRP007359	brain	TPM_quantile_wTO	0.12853668881671576	0.5256305437474111	SRP007359_brain	7	0.7409343449601383	12485617	12395693225419.953	12485617	12395693225419.953	0.7409343449601383
SRP007412	brain	TPM_quantile_wTO	0.08559553184329717	0.5242825908749182	SRP007412_brain	6	0.8752678288263602	10431357	50825686660802.164	10431357	50825686660802.164	0.8752678288263602
SRP007461	blood	TPM_quantile_wTO	0.11589915886717189	0.5215967822323364	SRP007461_blood	50	0.5151529276267153	10418073.5	243355667921270.38	10418073.5	243355667921270.38	0.5151529276267153
SRP007461	blood_vessel	TPM_quantile_wTO	0.049204170699275164	0.5062602548509858	SRP007461_blood_vessel	17	0.7358531927742321	17176829	397399987916475.9	17176829	397399987916475.9	0.7358531927742321
SRP007461	brain	TPM_quantile_wTO	0.03317889202763594	0.5100233289881544	SRP007461_brain	10	0.7792129022463915	52655276.5	1557592478727595.5	52655276.5	1557592478727595.5	0.7792129022463915
SRP007461	breast	TPM_quantile_wTO	0.057094192084346844	0.5206473467064825	SRP007461_breast	11	0.6089669554001409	20561084	651449691453297.9	20561084	651449691453297.9	0.6089669554001409
SRP007461	epithelium	TPM_quantile_wTO	0.003959918588088525	0.5052293773310339	SRP007461_epithelium	12	0.5671541818316208	46759283	606237400121463.4	46759283	606237400121463.4	0.5671541818316208
SRP007461	liver	TPM_quantile_wTO	0.07275943164023531	0.5131197834816703	SRP007461_liver	12	0.7047443360228928	15278386	16452668982290.516	15278386	16452668982290.516	0.7047443360228928
SRP007461	lung	TPM_quantile_wTO	0.09035981462751395	0.5176506417542441	SRP007461_lung	15	0.6988593419206273	35190822	620954908052794.75	35190822	620954908052794.75	0.6988593419206273
SRP007461	muscle	TPM_quantile_wTO	0.05492724920543531	0.5125220440072553	SRP007461_muscle	6	0.671015367025735	18879652	1399940888619999.8	18879652	1399940888619999.8	0.671015367025735
SRP007461	skin	TPM_quantile_wTO	0.06793300227266227	0.5157220705173131	SRP007461_skin	25	0.5993561079668875	18022968	488596594978231.5	18022968	488596594978231.5	0.5993561079668875
SRP007461	stem_cell	TPM_quantile_wTO	-0.005741099981532982	0.5055004020236993	SRP007461_stem_cell	8	0.7760530988556255	10954365	20470899243998.5	10954365	20470899243998.5	0.7760530988556255
SRP007483	brain	TPM_quantile_wTO	0.015481628079454334	0.5119597945940768	SRP007483_brain	12	0.8614590750086454	22679882	2877706712147.1816	22679882	2877706712147.1816	0.8614590750086454
SRP007584	colon	TPM_quantile_wTO	0.22774085729116522	0.5108866996988581	SRP007584_colon	10	0.8106895402250123	395988	11143858020.455555	395988	11143858020.455555	0.8106895402250123
SRP007584	intestine	TPM_quantile_wTO	0.19888645586992473	0.5163297033423078	SRP007584_intestine	9	0.737775735539147	255749.5	13366993480.628788	263917	12919957001.36111	0.7677714298034521
SRP007605	heart	TPM_quantile_wTO	0.11879384013445833	0.5370640381465819	SRP007605_heart	12	0.8312593545840603	9629123.5	297663574667254.1	9629123.5	297663574667254.1	0.8312593545840603
SRP007825	skin	TPM_quantile_wTO	0.08860357531673937	0.5211361028314059	SRP007825_skin	39	0.5318151978743655	6101778	11596296373232.584	8379462	6639283227796.418	0.6084344601019966
SRP008218	breast	TPM_quantile_wTO	0.07015880099533231	0.5160827777276609	SRP008218_breast	14	0.43994818242042283	7574739.5	25838811653158.64	8338456.5	13953276960963.34	0.7069839526691122
SRP008225	stem_cell	TPM_quantile_wTO	0.065812302527464	0.5083581450899146	SRP008225_stem_cell	8	0.9897184940181443	20305277.5	636417384388.6964	20305277.5	636417384388.6964	0.9897184940181443
SRP008331	breast	TPM_quantile_wTO	0.16157694943612633	0.5283519874305966	SRP008331_breast	15	0.8227322958065029	29682707	390245808483628	29682707	390245808483628	0.8227322958065029
SRP008482	blood_vessel	TPM_quantile_wTO	0.1355118786038826	0.505249081675629	SRP008482_blood_vessel	5	0.9981653774210897	24355839	1195860976806.8	24355839	1195860976806.8	0.9981653774210897
SRP008496	umbilical_cord	TPM_quantile_wTO	0.1280873070785887	0.5235449904275811	SRP008496_umbilical_cord	12	0.7600635636929596	6632193	7881559432351.841	6632193	7881559432351.841	0.7600635636929596
SRP008746	breast	TPM_quantile_wTO	0.1294477892592375	0.5272952211635129	SRP008746_breast	6	0.6355274017450115	22168646.5	120888927041196.8	22168646.5	120888927041196.8	0.6355274017450115
SRP008775	blood	TPM_quantile_wTO	0.1087543102889749	0.5249779407131427	SRP008775_blood	8	0.6231398170085601	560190.5	261404140479.98215	560190.5	261404140479.98215	0.6231398170085601
SRP008976	blood	TPM_quantile_wTO	0.3265130232692726	0.5435760893901715	SRP008976_blood	25	0.9327145490131237	32954739	165295164570298.94	32954739	165295164570298.94	0.9327145490131237
SRP009123	liver	TPM_quantile_wTO	0.12706714177927358	0.5307439079592768	SRP009123_liver	6	0.7128983161665476	29548486.5	1013364811525.6	29548486.5	1013364811525.6	0.7128983161665476
SRP009251	skin	TPM_quantile_wTO	0.11806603160155016	0.5224578351462696	SRP009251_skin	10	0.8995155113865458	11964705.5	40962393496477.57	11964705.5	40962393496477.57	0.8995155113865458
SRP009262	tonsil	TPM_quantile_wTO	0.17487535935716714	0.5260970851686579	SRP009262_tonsil	5	0.770512978334354	36756025	351863165290936.7	36756025	351863165290936.7	0.770512978334354
SRP009266	brain	TPM_quantile_wTO	0.06693244530598637	0.5062365331355068	SRP009266_brain	6	0.983143599558673	13721574.5	29527073434114.965	13721574.5	29527073434114.965	0.983143599558673
SRP009266	breast	TPM_quantile_wTO	0.05160236199226731	0.5108947455528323	SRP009266_breast	6	0.7796939645357992	13543674	31946682361831.465	13543674	31946682361831.465	0.7796939645357992
SRP009266	epithelium	TPM_quantile_wTO	0.08033149199555882	0.5106435232382864	SRP009266_epithelium	6	0.974268562908916	26073483	26564735912015.465	26073483	26564735912015.465	0.974268562908916
SRP009266	lung	TPM_quantile_wTO	0.07102224872709151	0.5082636936062954	SRP009266_lung	6	0.9831996848654092	19496554.5	16881127737733.367	19496554.5	16881127737733.367	0.9831996848654092
SRP009276	breast	TPM_quantile_wTO	0.10974745822714803	0.520252285999959	SRP009276_breast	5	0.9696926661965488	19808735	23280438322735.5	19808735	23280438322735.5	0.9696926661965488
SRP009276	skin	TPM_quantile_wTO	0.07466677461592637	0.5095992658129944	SRP009276_skin	5	0.9123487288582667	13843969	55911792431362.2	13843969	55911792431362.2	0.9123487288582667
SRP009316	tonsil	TPM_quantile_wTO	0.1530933203238912	0.5228800787567707	SRP009316_tonsil	39	0.8383266552995194	29624934	152189538845442.66	29624934	152189538845442.66	0.8383266552995194
SRP009373	blood	TPM_quantile_wTO	0.18931479654963956	0.5354569120768247	SRP009373_blood	6	0.6480313180872258	14720035	50658393832208	14720035	50658393832208	0.6480313180872258
SRP009408	lung	TPM_quantile_wTO	0.09354719152069584	0.5255638536737024	SRP009408_lung	48	0.6201980785543115	16806968.5	41702837042319.71	17580331	20376162280082.125	0.6589494335693437
SRP009615	blood	TPM_quantile_wTO	0.09569986161227602	0.5280204512423552	SRP009615_blood	12	0.9402529660975534	20353499.5	64889759283064.99	20353499.5	64889759283064.99	0.9402529660975534
SRP009840	bone	TPM_quantile_wTO	0.08610916475447788	0.5228381291276492	SRP009840_bone	11	0.7922230854876293	34526954	42218737715533.016	34526954	42218737715533.016	0.7922230854876293
SRP009862	blood	TPM_quantile_wTO	0.16630929281419113	0.5154010764435952	SRP009862_blood	23	0.6130645929622438	6561905	21748257427790.086	6682702	20507373972662.133	0.6276432289983679
SRP009862	liver	TPM_quantile_wTO	0.05487312806691639	0.513721487325256	SRP009862_liver	9	0.7547160304065453	13212548	22668369806519.36	13212548	22668369806519.36	0.7547160304065453
SRP009862	skin	TPM_quantile_wTO	0.017949029073639988	0.5082194869009982	SRP009862_skin	9	0.7725306474813661	10128450	16531575712235.111	10128450	16531575712235.111	0.7725306474813661
SRP010041	lung	TPM_quantile_wTO	0.17813595377404315	0.5369660929031852	SRP010041_lung	6	0.8746000133452073	23414290.5	2367267160787.8667	23414290.5	2367267160787.8667	0.8746000133452073
SRP010181	intestine	TPM_quantile_wTO	0.4214458581325243	0.5438081672164117	SRP010181_intestine	26	0.5549784668757749	110888.5	2182603054.9669223	228768.5	1466198307.146154	0.7229301701491603
SRP010374	cervix	TPM_quantile_wTO	0.08443142720291556	0.5055463879452873	SRP010374_cervix	5	0.9600840860221238	9012134	7972338401457.8	9012134	7972338401457.8	0.9600840860221238
SRP010483	brain	TPM_quantile_wTO	0.0663870515072057	0.5189606949675181	SRP010483_brain	10	0.8728140234038662	9677064	23001832322613.12	9677064	23001832322613.12	0.8728140234038662
SRP010644	blood	TPM_quantile_wTO	0.08257465224210196	0.5159113523163796	SRP010644_blood	17	0.9503595763773524	4440333	33811300443513.492	4440333	33811300443513.492	0.9503595763773524
SRP010961	blood	TPM_quantile_wTO	0.2566922712711587	0.5169362953797645	SRP010961_blood	6	0.9480269256105643	13171962	586358422904	13171962	586358422904	0.9480269256105643
SRP011085	epithelium	TPM_quantile_wTO	0.054459708788081755	0.5153836826557381	SRP011085_epithelium	24	0.5545297988529849	19508413	772022469545156	35793196	684988521294819.9	0.8514905340278471
SRP011546	stem_cell	TPM_quantile_wTO	0.060426066101156306	0.5114579974642766	SRP011546_stem_cell	118	0.46736567641192106	27482422	63736999600535.234	27652053	63939800934189.38	0.460679062893746
SRP011903	brain	TPM_quantile_wTO	0.09479809578086379	0.5154358869467615	SRP011903_brain	15	0.968544863780091	23732009	5785827686279.124	23732009	5785827686279.124	0.968544863780091
SRP011924	heart	TPM_quantile_wTO	0.18393206586670882	0.5358162055881621	SRP011924_heart	29	0.8840661402814393	16237791	9375311834522.139	16237791	9375311834522.139	0.8840661402814393
SRP012015	heart	TPM_quantile_wTO	0.15212487315479697	0.5098987661740466	SRP012015_heart	6	0.9112895613955416	10076277.5	27117672581885.867	10076277.5	27117672581885.867	0.9112895613955416
SRP012167	umbilical_cord	TPM_quantile_wTO	0.05819723092303484	0.5071411827047996	SRP012167_umbilical_cord	25	0.8935224844550735	5114366	5799982030513.656	5114366	5799982030513.656	0.8935224844550735
SRP012557	brain	TPM_quantile_wTO	0.05416372152196122	0.5201626169605333	SRP012557_brain	8	0.6246097037367953	27237199.5	28560144236246.98	27237199.5	28560144236246.98	0.6246097037367953
SRP012557	breast	TPM_quantile_wTO	-0.0013655207623782647	0.5092853270025444	SRP012557_breast	16	0.7940764450806773	23208100.5	58472388647390.46	23208100.5	58472388647390.46	0.7940764450806773
SRP012557	epithelium	TPM_quantile_wTO	0.10236937278265544	0.5302116494131042	SRP012557_epithelium	14	0.991686228601531	36530057	153494927822163.22	36530057	153494927822163.22	0.991686228601531
SRP012585	stem_cell	TPM_quantile_wTO	0.12702046752919616	0.5303822518903871	SRP012585_stem_cell	5	0.33801259207199397	3522220	1700389842900.7222	3826675	1551352884029.3	0.3679661733707664
SRP012607	lung	TPM_quantile_wTO	0.20235798189965543	0.5182088931669568	SRP012607_lung	12	0.9521293172686756	5223713	16499114755654.387	5223713	16499114755654.387	0.9521293172686756
SRP012656	lung	TPM_quantile_wTO	0.3993094050157312	0.5691137498706667	SRP012656_lung	36	0.6915380741065125	15166465.5	5732909900087.133	15166465.5	5732909900087.133	0.6915380741065125
SRP013021	prostate	TPM_quantile_wTO	0.11463126699176135	0.5237755641132935	SRP013021_prostate	15	0.697165008741557	13956525	569323016389530.5	13956525	569323016389530.5	0.697165008741557
SRP013299	stem_cell	TPM_quantile_wTO	0.08404715823540877	0.5099742116558446	SRP013299_stem_cell	19	0.7273337241848127	8276311	1120239033725.339	8276311	1120239033725.339	0.7273337241848127
SRP013402	skin	TPM_quantile_wTO	0.1813935183940344	0.5248416123058632	SRP013402_skin	5	0.9590638666825776	3237887	1148890868172.5	3237887	1148890868172.5	0.9590638666825776
SRP013456	kidney	TPM_quantile_wTO	0.133837046781869	0.5145346906765553	SRP013456_kidney	6	0.9344599404718462	2067028	442504412456.7	2067028	442504412456.7	0.9344599404718462
SRP013825	brain	TPM_quantile_wTO	0.10025983929488103	0.5187568869655479	SRP013825_brain	23	0.856404725200316	2951181	1153413698165.7234	2951181	1153413698165.7234	0.856404725200316
SRP014146	skin	TPM_quantile_wTO	0.09163823893208754	0.5152488951839587	SRP014146_skin	15	0.9003468953908378	11883184	7949516181969.543	11883184	7949516181969.543	0.9003468953908378
SRP014320	blood	TPM_quantile_wTO	0.10372513757537112	0.5068949770052313	SRP014320_blood	34	0.8832489433928564	10522689	43394342514397.83	10522689	43394342514397.83	0.8832489433928564
SRP014320	blood_vessel	TPM_quantile_wTO	0.12324455786939989	0.5111490948261235	SRP014320_blood_vessel	7	0.9684060535787834	9937277	29329319882364.285	9937277	29329319882364.285	0.9684060535787834
SRP014320	breast	TPM_quantile_wTO	0.02807030632787036	0.50943678831527	SRP014320_breast	6	0.6302855062557328	16015006	38880894692043.48	16374272	1030250877051.1	0.9072100097101309
SRP014320	cervix	TPM_quantile_wTO	0.10519484231749598	0.5108373701791606	SRP014320_cervix	8	0.9436618197662514	9119199.5	5889890500118.696	9119199.5	5889890500118.696	0.9436618197662514
SRP014320	colon	TPM_quantile_wTO	0.19090606490825326	0.514284912480889	SRP014320_colon	6	0.993925000194255	18196164.5	1213168636962.2666	18196164.5	1213168636962.2666	0.993925000194255
SRP014320	liver	TPM_quantile_wTO	0.09434340113540662	0.5137764969458658	SRP014320_liver	9	0.9576178866346161	10134579	28528964545511.36	10134579	28528964545511.36	0.9576178866346161
SRP014320	muscle	TPM_quantile_wTO	0.11651415616544589	0.5191739036085892	SRP014320_muscle	10	0.8448416148651794	18709342	2682327361548.7666	18709342	2682327361548.7666	0.8448416148651794
SRP014320	skin	TPM_quantile_wTO	0.014607050871017236	0.5037264886473167	SRP014320_skin	6	0.8344050970556629	12199853	25263107562665.5	12199853	25263107562665.5	0.8344050970556629
SRP014320	stem_cell	TPM_quantile_wTO	0.0800346647994389	0.513137497842763	SRP014320_stem_cell	13	0.8400777386675694	10121720	34458880791022.6	10121720	34458880791022.6	0.8400777386675694
SRP014428	brain	TPM_quantile_wTO	0.10888862783729454	0.5199605744137443	SRP014428_brain	21	0.6140587557360145	23663787	116182163747555.8	24381123	123995652131527.47	0.6485866138436749
SRP014428	colon	TPM_quantile_wTO	0.09675691497171117	0.5158590994074075	SRP014428_colon	28	0.6023915936905304	24035798.5	32331538246607.676	24035798.5	32331538246607.676	0.6023915936905304
SRP014428	stem_cell	TPM_quantile_wTO	0.0608967277097989	0.5020662451092903	SRP014428_stem_cell	8	0.5511803998019791	23002100	5430442346804.286	23002100	5430442346804.286	0.5511803998019791
SRP014620	stem_cell	TPM_quantile_wTO	0.07027656086011386	0.5081253112452941	SRP014620_stem_cell	15	0.8299871884283851	13580141	71173661026559.27	13580141	71173661026559.27	0.8299871884283851
SRP014675	brain	TPM_quantile_wTO	0.1992254557736348	0.5419623446514379	SRP014675_brain	26	0.4678880118654588	15059068	29528866523389.28	14698041	11253312405733.434	0.5182027457505445
SRP014688	tonsil	TPM_quantile_wTO	0.05332743805617617	0.5103836821049299	SRP014688_tonsil	5	0.7327226860888533	20614248	375608619087708.5	20614248	375608619087708.5	0.7327226860888533
SRP015360	spinal_cord	TPM_quantile_wTO	0.19487720102230227	0.5148005502123851	SRP015360_spinal_cord	6	0.9660632249915169	47482203.5	95067479110366.8	47482203.5	95067479110366.8	0.9660632249915169
SRP015439	blood	TPM_quantile_wTO	0.18037345762081294	0.5158447988019361	SRP015439_blood	7	0.8111350514655906	22651887	77726658664785.67	22651887	77726658664785.67	0.8111350514655906
SRP015640	kidney	TPM_quantile_wTO	0.026508468503582922	0.5050352616917735	SRP015640_kidney	5	0.9679947021145808	3515175	7119089150068.7	3515175	7119089150068.7	0.9679947021145808
SRP015640	spinal_cord	TPM_quantile_wTO	0.0730815946457591	0.5088504195218775	SRP015640_spinal_cord	57	0.9090154041963294	2642180.5	73831362044260.98	2644352	74887310556769.42	0.9091715197397074
SRP015668	brain	TPM_quantile_wTO	0.11750745829965334	0.518182008956046	SRP015668_brain	32	0.8650697378077828	1315936	994204320931.4395	1320813	940413146278.9637	0.8676602501752115
SRP015670	spinal_cord	TPM_quantile_wTO	0.14634630063778675	0.5166629274281149	SRP015670_spinal_cord	40	0.8411781540561951	12639987	22093931741481.95	12639987	22093931741481.95	0.8411781540561951
