project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP002272	liver	WTO	0.31736183291689546	0.32383651741955805	0.5611347324768126	asinh	7	5857451683910.619	0.7114213078445124
SRP002274	brain	WTO	0.424367136115592	0.6787457165557748	0.5653708225592347	asinh	6	93176427759.76666	0.9949553683471325
SRP002605	cervix	WTO	1.368846561487588	1.6860206545840886	0.7651707693258665	asinh	24	15529457497286.346	0.9231615868042707
SRP002628	prostate	WTO	0.11914407063066132	0.050949186966926054	0.5387635434251195	asinh	30	5638445182990.947	0.8454448120097025
SRP003611	brain	WTO	0.5681708830123131	0.8837106865635758	0.5943373374363752	asinh	6	230286966377.06668	0.9940259098220026
SRP003611	prostate	WTO	0.40775971038045516	0.9413516597868754	0.5141667165225456	asinh	46	12453029165482.844	0.9030892791840586
SRP003726	breast	WTO	0.544769485437205	0.8395986580690886	0.6114248040877648	asinh	14	2410584971362.2637	0.5038673603116823
SRP003754	blood	WTO	0.3150063868077749	0.6333723104187581	0.5410874671419776	asinh	5	1126326657850988.5	0.5970710323620452
SRP003754	brain	WTO	0.4184989317811075	0.589522433572048	0.5573206779451425	asinh	5	267816812278432.3	0.42146462237494403
SRP003754	skin	WTO	0.922935131372288	1.5527487007615104	0.6415951246480986	asinh	8	1047687261183365.9	0.5504298479999644
SRP003902	kidney	WTO	0.378893530709725	0.5955869347916342	0.5821520359194743	asinh	20	1532875350132.3684	0.6460929763182831
