project	tissue	method	log2_auprc_over_prior	dataset	auROC	sample_num	unfiltered_median_spearman	unfiltered_counts_sample_sums_median	unfiltered_counts_sample_sums_variance	counts_sample_sums_median	counts_sample_sums_variance	median_spearman
SRP032363	muscle	RPKM_quantile_CLR	0.22091075717131775	SRP032363_muscle	0.5287323791341407	9	0.9904672617094153	20029479	45243078939027.28	20029479	45243078939027.28	0.9904672617094153
SRP032539	brain	RPKM_quantile_CLR	0.2513461867533934	SRP032539_brain	0.5380267639150205	11	0.7095006904987466	8193251	28882600310361.816	8193251	28882600310361.816	0.7095006904987466
SRP032743	stem_cell	RPKM_quantile_CLR	-0.025280037077709816	SRP032743_stem_cell	0.5007719954551781	27	0.9810381235232631	6882433	699050108592.9686	6882433	699050108592.9686	0.9810381235232631
SRP032775	blood	RPKM_quantile_CLR	0.4331012311954715	SRP032775_blood	0.5661942981387007	228	0.9403497927532615	6555220	10026825435728.727	6590489.5	9507516424722.559	0.9415205274543835
SRP032789	breast	RPKM_quantile_CLR	0.305385256168996	SRP032789_breast	0.5482855086641045	20	0.7551032639971876	8424508.5	13991254934285.104	8424508.5	13991254934285.104	0.7551032639971876
SRP032798	brain	RPKM_quantile_CLR	0.3350513109325835	SRP032798_brain	0.5520755996155984	16	0.9030621396281984	15868681	4140654088200.3833	15868681	4140654088200.3833	0.9030621396281984
SRP032928	stem_cell	RPKM_quantile_CLR	0.22075058339595896	SRP032928_stem_cell	0.5377428031408051	7	0.9502934946303759	37445071	128377678981904.14	37445071	128377678981904.14	0.9502934946303759
SRP033078	breast	RPKM_quantile_CLR	0.14509832765617836	SRP033078_breast	0.529503460459253	8	0.9161015922400557	8039031	44553978470698.79	8039031	44553978470698.79	0.9161015922400557
SRP033095	lung	RPKM_quantile_CLR	0.5645780789442979	SRP033095_lung	0.5881412891195446	15	0.8582866534354783	8425522	2718246969219.781	8425522	2718246969219.781	0.8582866534354783
SRP033135	muscle	RPKM_quantile_CLR	0.6247472324012919	SRP033135_muscle	0.5670278578658383	13	0.46039028698166745	857340	1470729804634.05	5596544	6664901268816.91	0.9546711744665038
SRP033266	blood	RPKM_quantile_CLR	0.32510242533825245	SRP033266_blood	0.552094333964849	130	0.8014985543932507	6256109.5	9260764223673.744	6256109.5	9260764223673.744	0.8014985543932507
SRP033266	bone	RPKM_quantile_CLR	0.2133956673964565	SRP033266_bone	0.5599514830681329	14	0.832164316499012	5627730	6555408506375.939	5627730	6555408506375.939	0.832164316499012
SRP033267	stem_cell	RPKM_quantile_CLR	0.2882031969900987	SRP033267_stem_cell	0.5513127290336435	6	0.8320175262602336	89306829.5	69537558954450.664	89306829.5	69537558954450.664	0.8320175262602336
SRP033725	brain	RPKM_quantile_CLR	0.3686837554702799	SRP033725_brain	0.5537133959837668	61	0.9436714493100345	11256146	611207724874560	11256146	611207724874560	0.9436714493100345
SRP034009	cervix	RPKM_quantile_CLR	0.18693461453205407	SRP034009_cervix	0.5241185399220072	6	0.938420081966154	8417853	4159387560903.467	8417853	4159387560903.467	0.938420081966154
SRP034592	prostate	RPKM_quantile_CLR	0.2828808809389724	SRP034592_prostate	0.5497963097371859	10	0.9418942539196131	13685198.5	68182117562375.43	13685198.5	68182117562375.43	0.9418942539196131
SRP034606	stem_cell	RPKM_quantile_CLR	0.08533343665894506	SRP034606_stem_cell	0.5293635326997403	12	0.9771948763524068	14075705	17781016945379.54	14075705	17781016945379.54	0.9771948763524068
SRP034698	skin	RPKM_quantile_CLR	0.7719118634717634	SRP034698_skin	0.6155924351698054	7	0.5279443664570624	9969803	3892739663837	9969803	3892739663837	0.5279443664570624
SRP034711	blood	RPKM_quantile_CLR	0.1667733971934139	SRP034711_blood	0.5281289582873256	15	0.8877401050474737	36525704	8983424785503411	36525704	8983424785503411	0.8877401050474737
SRP034732	blood	RPKM_quantile_CLR	0.41668220847255627	SRP034732_blood	0.5400526107699832	43	0.9588344420866222	6783735	10411692595630.78	6899794	8827003143067.469	0.9611744203911324
SRP035312	blood	RPKM_quantile_CLR	0.17159910775543386	SRP035312_blood	0.527970671916723	15	0.8877666986467144	36533658	8976196882972780	36533658	8976196882972780	0.8877666986467144
SRP035387	liver	RPKM_quantile_CLR	0.7439178119158889	SRP035387_liver	0.6202182678338701	7	0.6363091022948317	29374287	6918186956436.238	29374287	6918186956436.238	0.6363091022948317
SRP035417	stem_cell	RPKM_quantile_CLR	0.27293150309104597	SRP035417_stem_cell	0.5337252855269519	6	0.9387005968638655	12422856	577652397760.6666	12422856	577652397760.6666	0.9387005968638655
SRP035641	skin	RPKM_quantile_CLR	0.20634428537225333	SRP035641_skin	0.5200622796739154	6	0.9162006206148873	2244073	1267920719986.3	2244073	1267920719986.3	0.9162006206148873
SRP035862	brain	RPKM_quantile_CLR	0.18264883572438215	SRP035862_brain	0.5226656776349579	5	0.9063394674886787	4051595	3029918319025.7	4051595	3029918319025.7	0.9063394674886787
SRP035864	skin	RPKM_quantile_CLR	0.3537428219261431	SRP035864_skin	0.5290369672602786	9	0.8702809511615685	8592392	9198923269929.527	8592392	9198923269929.527	0.8702809511615685
SRP035988	skin	RPKM_quantile_CLR	0.4412036631427805	SRP035988_skin	0.5141101593389017	178	0.8778079936566794	33751099.5	58988355444886.4	33751099.5	58988355444886.4	0.8778079936566794
SRP036848	prostate	RPKM_quantile_CLR	0.5075819286291493	SRP036848_prostate	0.5804223402019844	101	0.794937908118776	3295469	5870001902485.963	3295469	6037148905447.408	0.8035493961640454
SRP038863	bone	RPKM_quantile_CLR	0.4833947915773914	SRP038863_bone	0.5860659348139166	31	0.9325358274294839	18781676	30868350828806.83	18781676	30868350828806.83	0.9325358274294839
SRP039348	stem_cell	RPKM_quantile_CLR	0.22515718114209543	SRP039348_stem_cell	0.5244955298713947	30	0.8576161095955682	32493374.5	274197722414034.1	32493374.5	274197722414034.1	0.8576161095955682
SRP039359	breast	RPKM_quantile_CLR	0.37870199395073406	SRP039359_breast	0.5335269472515343	16	0.7040217351091869	6919283.5	12697728814234.863	6919283.5	12697728814234.863	0.7040217351091869
SRP039694	liver	RPKM_quantile_CLR	0.6056264849433495	SRP039694_liver	0.594514806351139	15	0.8026393001773738	31278197	4759368945782.571	31278197	4759368945782.571	0.8026393001773738
SRP040328	blood	RPKM_quantile_CLR	0.2765251779294354	SRP040328_blood	0.5397063560636646	19	0.9684930175820327	15803223	4100102712034.8013	15803223	4100102712034.8013	0.9684930175820327
SRP040622	brain	RPKM_quantile_CLR	0.49023195431432814	SRP040622_brain	0.5551235718733984	13	0.7738508090902539	10208439	71050613234876.6	10208439	71050613234876.6	0.7738508090902539
SRP041008	stem_cell	RPKM_quantile_CLR	0.30022667510143386	SRP041008_stem_cell	0.5395628708578215	15	0.8721823647843858	20418882	3689276461414.495	20418882	3689276461414.495	0.8721823647843858
SRP041179	stem_cell	RPKM_quantile_CLR	0.3898469521613775	SRP041179_stem_cell	0.5634397418104413	43	0.8091357920855867	30668747	1128709859943755	30668747	1128709859943755	0.8091357920855867
SRP041396	kidney	RPKM_quantile_CLR	0.19934732241562794	SRP041396_kidney	0.5499643712156228	18	0.9804639668540178	17828715	87741805688792.53	17828715	87741805688792.53	0.9804639668540178
SRP041494	stem_cell	RPKM_quantile_CLR	0.058731504787794	SRP041494_stem_cell	0.5146732916006265	5	0.837412923318538	1347632	9355066355986.3	1347632	9355066355986.3	0.837412923318538
SRP041988	blood	RPKM_quantile_CLR	0.3813247035085132	SRP041988_blood	0.5595200944456131	11	0.721420581403844	28728577	280416319897048.84	28728577	280416319897048.84	0.721420581403844
SRP042153	blood	RPKM_quantile_CLR	1.0111958375491235	SRP042153_blood	0.6121965294054341	24	0.8194049131607193	29333594.5	112478789120435.53	29333594.5	112478789120435.53	0.8194049131607193
SRP042161	intestine	RPKM_quantile_CLR	-0.061170167018784194	SRP042161_intestine	0.46898527444566795	21	0.2678583659847188	418025.5	556173778879.111	1198625	11887542720477.148	0.6748355756047185
SRP042620	breast	RPKM_quantile_CLR	0.6786451180781575	SRP042620_breast	0.5967085385392323	167	0.6714053263873965	23879611	55196597263758.18	23879611	55196597263758.18	0.6714053263873965
SRP042623	blood	RPKM_quantile_CLR	0.30837128636475314	SRP042623_blood	0.5469369278507656	16	0.957969592875836	21164656	3250166072248.5625	21164656	3250166072248.5625	0.957969592875836
SRP043108	muscle	RPKM_quantile_CLR	0.6034159945187715	SRP043108_muscle	0.5683289268685954	74	0.9488124896455665	2068781.5	1595166218065.12	2377072	1244372262504.5154	0.9509354961201049
SRP043144	blood	RPKM_quantile_CLR	0.18400882667991275	SRP043144_blood	0.5223613680201389	12	0.9170923932632701	11065447.5	10081699585409.06	11065447.5	10081699585409.06	0.9170923932632701
SRP043221	muscle	RPKM_quantile_CLR	0.970282264413532	SRP043221_muscle	0.6267534955321956	38	0.7179115773334743	126336817.5	958870666403399	126336817.5	958870666403399	0.7179115773334743
SRP043368	muscle	RPKM_quantile_CLR	0.5401109284979173	SRP043368_muscle	0.5747062225224333	26	0.9588315303382922	7308382.5	8099434538377.864	7308382.5	8099434538377.864	0.9588315303382922
SRP044668	brain	RPKM_quantile_CLR	0.6940107016563962	SRP044668_brain	0.5900193231879776	70	0.7212375404821718	21728000.5	37148100926271.24	21728000.5	37148100926271.24	0.7212375404821718
SRP044668	skin	RPKM_quantile_CLR	0.3002359019290463	SRP044668_skin	0.5473470014021089	23	0.791214767366163	26369196	18742361245796.406	26369196	18742361245796.406	0.791214767366163
SRP000941	colon	TPM_wTO	0.42902377146221427	SRP000941_colon	0.6152410585126518	24	0.8871250457558746	9069932	2982197564764.058	9069932	2982197564764.058	0.8871250457558746
SRP000941	heart	TPM_wTO	-0.054847260069022755	SRP000941_heart	0.47782177478375587	24	0.937793717798281	10202036	1147830126460.0417	10202036	1147830126460.0417	0.937793717798281
SRP000941	intestine	TPM_wTO	0.05598496293441139	SRP000941_intestine	0.5082918675390182	32	0.9149503561915839	4309408	7667816074280.217	4309408	7667816074280.217	0.9149503561915839
SRP000941	lung	TPM_wTO	0.08757297680179774	SRP000941_lung	0.5357696957415357	20	0.7532870120286826	8617928	5479685216180.257	8628235.5	4019083406430.0923	0.7571675546745809
SRP000941	muscle	TPM_wTO	0.26924619274655925	SRP000941_muscle	0.5196097054824627	30	0.9101233706492706	5670970	95428472811461.7	5670970	95428472811461.7	0.9101233706492706
SRP000941	stem_cell	TPM_wTO	0.9954514037523801	SRP000941_stem_cell	0.6946165981454122	99	0.6335681507630583	5175909	721193967325620.9	6776864	755711347810385.9	0.6517449699437442
SRP001371	blood	TPM_wTO	0.3742186345700734	SRP001371_blood	0.5980207054483451	20	0.9971459309901244	5882490	490440749620378	5882490	490440749620378	0.9971459309901244
SRP001371	brain	TPM_wTO	0.04019985056758626	SRP001371_brain	0.5052008130522907	12	0.9612230361478138	54043061.5	252330960470104.38	54043061.5	252330960470104.38	0.9612230361478138
SRP001371	intestine	TPM_wTO	0.2714792206414069	SRP001371_intestine	0.5264635214768241	14	0.9055033664256724	46285748	517266378348557	46285748	517266378348557	0.9055033664256724
SRP001371	kidney	TPM_wTO	0.10288980746835448	SRP001371_kidney	0.5134714112569583	5	0.9769421783184283	56248691	106264162409291.7	56248691	106264162409291.7	0.9769421783184283
SRP001371	muscle	TPM_wTO	0.35211927148791783	SRP001371_muscle	0.5899741938188221	7	0.8890394365084799	36873414	903359994356518.6	36873414	903359994356518.6	0.8890394365084799
SRP001558	liver	TPM_wTO	0.4914834166924385	SRP001558_liver	0.6036307348960825	11	0.9247578114803341	4887004	445272832691.4	4887004	445272832691.4	0.9247578114803341
SRP002079	brain	TPM_wTO	0.12481657653093965	SRP002079_brain	0.5191653373406204	34	0.6774551372508555	1709663.5	1651117793959.4553	1709663.5	1651117793959.4553	0.6774551372508555
SRP002079	stem_cell	TPM_wTO	0.029115439967279066	SRP002079_stem_cell	0.5004140539856436	27	0.8011469439008185	1886911	1101302979236.656	1992724	1041024362453.4985	0.8030977340010708
SRP002105	blood	TPM_wTO	0.38828132938515647	SRP002105_blood	0.5686652184814633	15	0.9425098956485196	3266231	154793831752.20953	3266231	154793831752.20953	0.9425098956485196
SRP002272	liver	TPM_wTO	0.12255066401276542	SRP002272_liver	0.5172232220179254	7	0.6089187975927195	6764631.5	7399956664689.538	7942672	5857451683910.619	0.7114213078445124
SRP002274	brain	TPM_wTO	0.0435657718409505	SRP002274_brain	0.49655817062620855	6	0.9949553683471325	7064703.5	93176427759.76666	7064703.5	93176427759.76666	0.9949553683471325
SRP002605	cervix	TPM_wTO	-0.0028776695101639473	SRP002605_cervix	0.4744985246297322	24	0.9231615868042707	2760306	15529457497286.346	2760306	15529457497286.346	0.9231615868042707
SRP002628	prostate	TPM_wTO	0.2020254394281758	SRP002628_prostate	0.5307145022544972	30	0.8454448120097025	6013922.5	5638445182990.947	6013922.5	5638445182990.947	0.8454448120097025
SRP003611	brain	TPM_wTO	0.08175605742688809	SRP003611_brain	0.5051014137572594	6	0.9940259098220026	6935409	230286966377.06668	6935409	230286966377.06668	0.9940259098220026
SRP003611	prostate	TPM_wTO	0.27013406842924714	SRP003611_prostate	0.5329146192405716	46	0.9030892791840586	3432084	12453029165482.844	3432084	12453029165482.844	0.9030892791840586
SRP003726	breast	TPM_wTO	0.3681864487091619	SRP003726_breast	0.5279342404766147	14	0.5038673603116823	2190167	2410584971362.2637	2190167	2410584971362.2637	0.5038673603116823
SRP003754	blood	TPM_wTO	0.1392097396149799	SRP003754_blood	0.5136696910572773	5	0.47897799785748674	32099841	1181252449038045	64056983	1126326657850988.5	0.5970710323620452
SRP003754	brain	TPM_wTO	0.28239436728476675	SRP003754_brain	0.5259680088623142	5	0.4411144744892216	21407034	674324989315392.75	21182758	267816812278432.3	0.42146462237494403
SRP003754	skin	TPM_wTO	0.39723108451335076	SRP003754_skin	0.544234581687558	8	0.4639059689626029	36971897	731793047652425.25	49970194	1047687261183365.9	0.5504298479999644
SRP003902	kidney	TPM_wTO	0.3828353745724492	SRP003902_kidney	0.5807092166894066	20	0.6460929763182831	5147830.5	1532875350132.3684	5147830.5	1532875350132.3684	0.6460929763182831
SRP004847	breast	TPM_wTO	0.3004542028870609	SRP004847_breast	0.5142451451075445	8	0.7402732133699512	2782443	363502373032.8571	2782443	363502373032.8571	0.7402732133699512
SRP005242	heart	TPM_wTO	0.011498918370345694	SRP005242_heart	0.5137419538544066	7	0.6860039410371538	4705846	638845802500692.6	4705846	638845802500692.6	0.6860039410371538
SRP005279	blood	TPM_wTO	-0.09833685405760134	SRP005279_blood	0.4741938204601226	5	0.8999927190238184	13032669	11994899780809.7	13032669	11994899780809.7	0.8999927190238184
SRP005279	bone	TPM_wTO	0.48278358126964954	SRP005279_bone	0.568767095299723	23	0.5987056262061923	5416220	18634320813161.984	5807971	17267267299273.691	0.6523851545920355
SRP005281	stem_cell	TPM_wTO	0.04773378777988466	SRP005281_stem_cell	0.47945152801026225	5	0.9832882981583343	11626850	12793169339201.3	11626850	12793169339201.3	0.9832882981583343
SRP006575	breast	TPM_wTO	0.7418559604735337	SRP006575_breast	0.6645880426331878	71	0.6927087568775924	4078876	11289576856496.963	4274794	10669184964806.045	0.7098719536613645
SRP006575	colon	TPM_wTO	0.3264329986139861	SRP006575_colon	0.5337024229562779	5	0.7571227173158857	7468273	12378227826521.2	7468273	12378227826521.2	0.7571227173158857
SRP006575	kidney	TPM_wTO	0.3047407398560033	SRP006575_kidney	0.5662391353740475	6	0.8484489229850931	6101579.5	16739742685022.666	6101579.5	16739742685022.666	0.8484489229850931
SRP006575	lung	TPM_wTO	0.5381617477026587	SRP006575_lung	0.6083357983652036	16	0.774125084305037	8314288.5	30137762695491.598	8314288.5	30137762695491.598	0.774125084305037
SRP006676	lung	TPM_wTO	0.25819930705928384	SRP006676_lung	0.5541478168729697	8	0.8043938458275474	13324908	15597247017854.268	13324908	15597247017854.268	0.8043938458275474
SRP006908	breast	TPM_wTO	0.8466952347036123	SRP006908_breast	0.6699185497759146	5	0.6982399635289526	16012577	98341950108842.8	16012577	98341950108842.8	0.6982399635289526
SRP007359	brain	TPM_wTO	0.5111524209459434	SRP007359_brain	0.5894821589776136	7	0.7409343449601383	12485617	12395693225419.953	12485617	12395693225419.953	0.7409343449601383
SRP007412	brain	TPM_wTO	0.42509688431118314	SRP007412_brain	0.5485002880479399	6	0.8752678288263602	10431357	50825686660802.164	10431357	50825686660802.164	0.8752678288263602
SRP007461	blood	TPM_wTO	0.14732475138384601	SRP007461_blood	0.5363995830955233	50	0.5151529276267153	10418073.5	243355667921270.38	10418073.5	243355667921270.38	0.5151529276267153
SRP007461	brain	TPM_wTO	0.1095881994578563	SRP007461_brain	0.5277629901474015	10	0.7792129022463915	52655276.5	1557592478727595.5	52655276.5	1557592478727595.5	0.7792129022463915
SRP007461	breast	TPM_wTO	0.8694778163353029	SRP007461_breast	0.6596701176638362	11	0.6089669554001409	20561084	651449691453297.9	20561084	651449691453297.9	0.6089669554001409
SRP007461	liver	TPM_wTO	0.523428557987605	SRP007461_liver	0.6121558239174227	12	0.7047443360228928	15278386	16452668982290.516	15278386	16452668982290.516	0.7047443360228928
SRP007461	lung	TPM_wTO	0.1711500242584138	SRP007461_lung	0.5415020260014991	15	0.6988593419206273	35190822	620954908052794.75	35190822	620954908052794.75	0.6988593419206273
SRP007461	muscle	TPM_wTO	0.5405816065982667	SRP007461_muscle	0.6152645707305062	6	0.671015367025735	18879652	1399940888619999.8	18879652	1399940888619999.8	0.671015367025735
SRP007461	skin	TPM_wTO	0.43170132269777756	SRP007461_skin	0.5538452312002029	25	0.5993561079668875	18022968	488596594978231.5	18022968	488596594978231.5	0.5993561079668875
SRP007461	stem_cell	TPM_wTO	0.3060664187120267	SRP007461_stem_cell	0.5804871754591403	8	0.7760530988556255	10954365	20470899243998.5	10954365	20470899243998.5	0.7760530988556255
SRP007483	brain	TPM_wTO	0.288797285730687	SRP007483_brain	0.5684520847377854	12	0.8614590750086454	22679882	2877706712147.1816	22679882	2877706712147.1816	0.8614590750086454
SRP007584	colon	TPM_wTO	0.2541348828128906	SRP007584_colon	0.5501109692714472	10	0.8106895402250123	395988	11143858020.455555	395988	11143858020.455555	0.8106895402250123
SRP007584	intestine	TPM_wTO	0.21319250136169202	SRP007584_intestine	0.533720777114155	9	0.737775735539147	255749.5	13366993480.628788	263917	12919957001.36111	0.7677714298034521
SRP007605	heart	TPM_wTO	-0.0367080819365002	SRP007605_heart	0.5134634824021731	12	0.8312593545840603	9629123.5	297663574667254.1	9629123.5	297663574667254.1	0.8312593545840603
SRP007825	skin	TPM_wTO	0.5597665923648751	SRP007825_skin	0.6007080285164541	39	0.5318151978743655	6101778	11596296373232.584	8379462	6639283227796.418	0.6084344601019966
