project	sample	run	sharq_beta_tissue
SRP042161	SRS617839	SRR1295360	intestine
SRP042161	SRS617840	SRR1295361	intestine
SRP042161	SRS617841	SRR1295362	intestine
SRP042161	SRS617842	SRR1295363	intestine
SRP042161	SRS617843	SRR1295364	intestine
SRP042161	SRS617844	SRR1295365	intestine
SRP042161	SRS617845	SRR1295366	intestine
SRP042620	SRS624257	SRR1313062	breast
SRP042620	SRS624258	SRR1313063	breast
SRP042620	SRS624259	SRR1313064	breast
SRP042620	SRS624260	SRR1313065	breast
SRP042620	SRS624261	SRR1313066	breast
SRP042620	SRS624262	SRR1313067	breast
SRP042620	SRS624263	SRR1313068	breast
SRP042620	SRS624264	SRR1313069	breast
SRP042620	SRS624265	SRR1313070	breast
SRP042620	SRS624266	SRR1313071	breast
SRP042620	SRS624267	SRR1313072	breast
SRP042620	SRS624268	SRR1313073	breast
SRP042620	SRS624269	SRR1313074	breast
SRP042620	SRS624270	SRR1313075	breast
SRP042620	SRS624271	SRR1313076	breast
SRP042620	SRS624272	SRR1313077	breast
SRP042620	SRS624273	SRR1313078	breast
SRP042620	SRS624274	SRR1313079	breast
SRP042620	SRS624275	SRR1313080	breast
SRP042620	SRS624276	SRR1313081	breast
SRP042620	SRS624277	SRR1313082	breast
SRP042620	SRS624278	SRR1313083	breast
SRP042620	SRS624279	SRR1313084	breast
SRP042620	SRS624280	SRR1313085	breast
SRP042620	SRS624281	SRR1313086	breast
SRP042620	SRS624282	SRR1313087	breast
SRP042620	SRS624283	SRR1313088	breast
SRP042620	SRS624284	SRR1313089	breast
SRP042620	SRS624285	SRR1313092	breast
SRP042620	SRS624286	SRR1313090	breast
SRP042620	SRS624287	SRR1313091	breast
SRP042620	SRS624288	SRR1313093	breast
SRP042620	SRS624289	SRR1313095	breast
SRP042620	SRS624290	SRR1313096	breast
SRP042620	SRS624291	SRR1313094	breast
SRP042620	SRS624292	SRR1313097	breast
SRP042620	SRS624293	SRR1313099	breast
SRP042620	SRS624294	SRR1313098	breast
SRP042620	SRS624295	SRR1313101	breast
SRP042620	SRS624296	SRR1313102	breast
SRP042620	SRS624297	SRR1313103	breast
SRP042620	SRS624298	SRR1313100	breast
SRP042620	SRS624299	SRR1313105	breast
SRP042620	SRS624300	SRR1313104	breast
SRP042620	SRS624301	SRR1313107	breast
SRP042620	SRS624302	SRR1313106	breast
SRP042620	SRS624303	SRR1313109	breast
SRP042620	SRS624304	SRR1313108	breast
SRP042620	SRS624305	SRR1313111	breast
SRP042620	SRS624306	SRR1313110	breast
SRP042620	SRS624307	SRR1313112	breast
SRP042620	SRS624308	SRR1313113	breast
SRP042620	SRS624309	SRR1313115	breast
SRP042620	SRS624310	SRR1313114	breast
SRP042620	SRS624311	SRR1313117	breast
SRP042620	SRS624312	SRR1313118	breast
SRP042620	SRS624313	SRR1313116	breast
SRP042620	SRS624314	SRR1313120	breast
SRP042620	SRS624315	SRR1313119	breast
SRP042620	SRS624316	SRR1313122	breast
SRP042620	SRS624317	SRR1313124	breast
SRP042620	SRS624318	SRR1313121	breast
SRP042620	SRS624319	SRR1313125	breast
SRP042620	SRS624320	SRR1313127	breast
SRP042620	SRS624321	SRR1313123	breast
SRP042620	SRS624322	SRR1313128	breast
SRP042620	SRS624323	SRR1313126	breast
SRP042620	SRS624324	SRR1313130	breast
SRP042620	SRS624325	SRR1313132	breast
SRP042620	SRS624326	SRR1313129	breast
SRP042620	SRS624327	SRR1313133	breast
SRP042620	SRS624328	SRR1313131	breast
SRP042620	SRS624329	SRR1313134	breast
SRP042620	SRS624330	SRR1313135	breast
SRP042620	SRS624331	SRR1313136	breast
SRP042620	SRS624332	SRR1313137	breast
SRP042620	SRS624333	SRR1313138	breast
SRP042620	SRS624334	SRR1313140	breast
SRP042620	SRS624335	SRR1313141	breast
SRP042620	SRS624336	SRR1313139	breast
SRP042620	SRS624337	SRR1313143	breast
SRP042620	SRS624338	SRR1313142	breast
SRP042620	SRS624339	SRR1313144	breast
SRP042620	SRS624340	SRR1313145	breast
SRP042620	SRS624341	SRR1313146	breast
SRP042620	SRS624343	SRR1313147	breast
SRP042620	SRS624344	SRR1313150	breast
SRP042620	SRS624345	SRR1313149	breast
SRP042620	SRS624346	SRR1313152	breast
SRP042620	SRS624347	SRR1313151	breast
SRP042620	SRS624348	SRR1313154	breast
SRP042620	SRS624349	SRR1313153	breast
SRP042620	SRS624350	SRR1313156	breast
SRP042620	SRS624351	SRR1313155	breast
SRP042620	SRS624352	SRR1313157	breast
SRP042620	SRS624353	SRR1313158	breast
SRP042620	SRS624354	SRR1313161	breast
SRP042620	SRS624355	SRR1313159	breast
SRP042620	SRS624356	SRR1313160	breast
SRP042620	SRS624357	SRR1313162	breast
SRP042620	SRS624358	SRR1313163	breast
SRP042620	SRS624359	SRR1313165	breast
SRP042620	SRS624360	SRR1313166	breast
SRP042620	SRS624361	SRR1313164	breast
SRP042620	SRS624362	SRR1313167	breast
SRP042620	SRS624363	SRR1313168	breast
SRP042620	SRS624364	SRR1313170	breast
SRP042620	SRS624365	SRR1313169	breast
SRP042620	SRS624366	SRR1313172	breast
SRP042620	SRS624367	SRR1313171	breast
SRP042620	SRS624368	SRR1313174	breast
SRP042620	SRS624369	SRR1313173	breast
SRP042620	SRS624370	SRR1313176	breast
SRP042620	SRS624371	SRR1313175	breast
SRP042620	SRS624372	SRR1313178	breast
SRP042620	SRS624373	SRR1313177	breast
SRP042620	SRS624374	SRR1313179	breast
SRP042620	SRS624375	SRR1313180	breast
SRP042620	SRS624376	SRR1313181	breast
SRP042620	SRS624377	SRR1313183	breast
SRP042620	SRS624378	SRR1313182	breast
SRP042620	SRS624379	SRR1313184	breast
SRP042620	SRS624380	SRR1313185	breast
SRP042620	SRS624381	SRR1313188	breast
SRP042620	SRS624382	SRR1313187	breast
SRP042620	SRS624383	SRR1313186	breast
SRP042620	SRS624384	SRR1313189	breast
SRP042620	SRS624385	SRR1313190	breast
SRP042620	SRS624386	SRR1313191	breast
SRP042620	SRS624387	SRR1313192	breast
SRP042620	SRS624388	SRR1313193	breast
SRP042620	SRS624389	SRR1313194	breast
SRP042620	SRS624390	SRR1313195	breast
SRP042620	SRS624391	SRR1313196	breast
SRP042620	SRS624392	SRR1313197	breast
SRP042620	SRS624393	SRR1313198	breast
SRP042620	SRS624394	SRR1313199	breast
SRP042620	SRS624395	SRR1313200	breast
SRP042620	SRS624396	SRR1313201	breast
SRP042620	SRS624397	SRR1313202	breast
SRP042620	SRS624398	SRR1313203	breast
SRP042620	SRS624399	SRR1313204	breast
SRP042620	SRS624400	SRR1313205	breast
SRP042620	SRS624401	SRR1313207	breast
SRP042620	SRS624402	SRR1313208	breast
SRP042620	SRS624403	SRR1313206	breast
SRP042620	SRS624404	SRR1313210	breast
SRP042620	SRS624405	SRR1313209	breast
SRP042620	SRS624406	SRR1313211	breast
SRP042620	SRS624407	SRR1313212	breast
SRP042620	SRS624408	SRR1313214	breast
SRP042620	SRS624409	SRR1313215	breast
SRP042620	SRS624410	SRR1313213	breast
SRP042620	SRS624411	SRR1313216	breast
SRP042620	SRS624412	SRR1313217	breast
SRP042620	SRS624413	SRR1313219	breast
SRP042620	SRS624414	SRR1313220	breast
SRP042620	SRS624415	SRR1313218	breast
SRP042620	SRS624416	SRR1313222	breast
SRP042620	SRS624417	SRR1313221	breast
SRP042620	SRS624418	SRR1313223	breast
SRP042620	SRS624419	SRR1313224	breast
SRP042620	SRS624420	SRR1313225	breast
SRP042620	SRS624421	SRR1313226	breast
SRP042620	SRS624422	SRR1313227	breast
SRP042620	SRS624423	SRR1313228	breast
SRP042620	SRS624424	SRR1313229	breast
SRP042623	SRS624460	SRR1313288	blood
SRP042623	SRS624462	SRR1313289	blood
SRP042623	SRS624463	SRR1313290	blood
SRP042623	SRS624464	SRR1313291	blood
SRP042623	SRS624465	SRR1313292	blood
SRP042623	SRS624466	SRR1313293	blood
SRP042623	SRS624467	SRR1313294	blood
SRP042623	SRS624468	SRR1313295	blood
SRP042623	SRS624469	SRR1313296	blood
SRP042623	SRS624470	SRR1313297	blood
SRP042623	SRS624471	SRR1313298	blood
SRP042623	SRS624472	SRR1313299	blood
SRP042623	SRS624473	SRR1313300	blood
SRP042623	SRS624474	SRR1313301	blood
SRP042623	SRS624475	SRR1313302	blood
SRP042623	SRS624476	SRR1313303	blood
SRP043108	SRS634210	SRR1377145	muscle
SRP043108	SRS634210	SRR1377146	muscle
SRP043108	SRS634210	SRR1377147	muscle
SRP043108	SRS634210	SRR1377148	muscle
SRP043108	SRS634211	SRR1377153	muscle
SRP043108	SRS634211	SRR1377154	muscle
SRP043108	SRS634211	SRR1377155	muscle
SRP043108	SRS634211	SRR1377156	muscle
SRP043108	SRS634212	SRR1377149	muscle
SRP043108	SRS634212	SRR1377150	muscle
SRP043108	SRS634212	SRR1377151	muscle
SRP043108	SRS634212	SRR1377152	muscle
SRP043108	SRS634213	SRR1377157	muscle
SRP043108	SRS634213	SRR1377158	muscle
SRP043108	SRS634213	SRR1377159	muscle
SRP043108	SRS634213	SRR1377160	muscle
SRP043108	SRS634214	SRR1377161	muscle
SRP043108	SRS634214	SRR1377162	muscle
SRP043108	SRS634214	SRR1377163	muscle
SRP043108	SRS634214	SRR1377164	muscle
SRP043108	SRS634215	SRR1377169	muscle
SRP043108	SRS634215	SRR1377170	muscle
SRP043108	SRS634215	SRR1377171	muscle
SRP043108	SRS634215	SRR1377172	muscle
SRP043108	SRS634216	SRR1377165	muscle
SRP043108	SRS634216	SRR1377166	muscle
SRP043108	SRS634216	SRR1377167	muscle
SRP043108	SRS634216	SRR1377168	muscle
SRP043108	SRS634217	SRR1377173	muscle
SRP043108	SRS634217	SRR1377174	muscle
SRP043108	SRS634217	SRR1377175	muscle
SRP043108	SRS634217	SRR1377176	muscle
SRP043108	SRS634218	SRR1377177	muscle
SRP043108	SRS634218	SRR1377178	muscle
SRP043108	SRS634218	SRR1377179	muscle
SRP043108	SRS634218	SRR1377180	muscle
SRP043108	SRS634219	SRR1377181	muscle
SRP043108	SRS634219	SRR1377182	muscle
SRP043108	SRS634219	SRR1377183	muscle
SRP043108	SRS634219	SRR1377184	muscle
SRP043108	SRS634220	SRR1377185	muscle
SRP043108	SRS634220	SRR1377186	muscle
SRP043108	SRS634220	SRR1377187	muscle
SRP043108	SRS634220	SRR1377188	muscle
SRP043108	SRS634221	SRR1377189	muscle
SRP043108	SRS634221	SRR1377190	muscle
SRP043108	SRS634221	SRR1377191	muscle
SRP043108	SRS634222	SRR1377192	muscle
SRP043108	SRS634222	SRR1377193	muscle
SRP043108	SRS634222	SRR1377194	muscle
SRP043108	SRS634223	SRR1377195	muscle
SRP043108	SRS634223	SRR1377196	muscle
SRP043108	SRS634223	SRR1377197	muscle
SRP043108	SRS634224	SRR1377198	muscle
SRP043108	SRS634224	SRR1377199	muscle
SRP043108	SRS634224	SRR1377200	muscle
SRP043108	SRS634225	SRR1377201	muscle
SRP043108	SRS634225	SRR1377202	muscle
SRP043108	SRS634225	SRR1377203	muscle
SRP043108	SRS634226	SRR1377204	muscle
SRP043108	SRS634226	SRR1377205	muscle
SRP043108	SRS634226	SRR1377206	muscle
SRP043108	SRS634227	SRR1377207	muscle
SRP043108	SRS634227	SRR1377208	muscle
SRP043108	SRS634227	SRR1377209	muscle
SRP043108	SRS634228	SRR1377210	muscle
SRP043108	SRS634228	SRR1377211	muscle
SRP043108	SRS634228	SRR1377212	muscle
SRP043108	SRS634229	SRR1377213	muscle
SRP043108	SRS634229	SRR1377214	muscle
SRP043108	SRS634229	SRR1377215	muscle
SRP043108	SRS634230	SRR1377216	muscle
SRP043108	SRS634230	SRR1377217	muscle
SRP043108	SRS634230	SRR1377218	muscle
SRP043108	SRS634231	SRR1377219	muscle
SRP043108	SRS634231	SRR1377220	muscle
SRP043108	SRS634231	SRR1377221	muscle
SRP043108	SRS634233	SRR1377222	muscle
SRP043108	SRS634233	SRR1377223	muscle
SRP043108	SRS634233	SRR1377224	muscle
SRP043144	SRS634884	SRR1381997	blood
SRP043144	SRS634885	SRR1381998	blood
SRP043144	SRS634886	SRR1381999	blood
SRP043144	SRS634887	SRR1382000	blood
SRP043144	SRS634888	SRR1382001	blood
SRP043144	SRS634889	SRR1382002	blood
SRP043144	SRS634890	SRR1382003	blood
SRP043144	SRS634891	SRR1382004	blood
SRP043144	SRS634892	SRR1382005	blood
SRP043144	SRS634893	SRR1382006	blood
SRP043144	SRS634894	SRR1382007	blood
SRP043144	SRS634895	SRR1382008	blood
SRP043221	SRS637747	SRR1398565	muscle
SRP043221	SRS637748	SRR1398567	muscle
SRP043221	SRS637749	SRR1398566	muscle
SRP043221	SRS637750	SRR1398532	muscle
SRP043221	SRS637751	SRR1398533	muscle
SRP043221	SRS637752	SRR1398534	muscle
SRP043221	SRS637753	SRR1398535	muscle
SRP043221	SRS637754	SRR1398536	muscle
SRP043221	SRS637755	SRR1398537	muscle
SRP043221	SRS637756	SRR1398538	muscle
SRP043221	SRS637757	SRR1398540	muscle
SRP043221	SRS637758	SRR1398539	muscle
SRP043221	SRS637759	SRR1398541	muscle
SRP043221	SRS637760	SRR1398542	muscle
SRP043221	SRS637761	SRR1398544	muscle
SRP043221	SRS637762	SRR1398545	muscle
SRP043221	SRS637763	SRR1398546	muscle
SRP043221	SRS637764	SRR1398547	muscle
SRP043221	SRS637765	SRR1398543	muscle
SRP043221	SRS637766	SRR1398548	muscle
SRP043221	SRS637767	SRR1398549	muscle
SRP043221	SRS637768	SRR1398550	muscle
SRP043221	SRS637769	SRR1398551	muscle
SRP043221	SRS637770	SRR1398552	muscle
SRP043221	SRS637771	SRR1398554	muscle
SRP043221	SRS637772	SRR1398553	muscle
SRP043221	SRS637773	SRR1398555	muscle
SRP043221	SRS637774	SRR1398556	muscle
SRP043221	SRS637775	SRR1398558	muscle
SRP043221	SRS637776	SRR1398557	muscle
SRP043221	SRS637777	SRR1398559	muscle
SRP043221	SRS637778	SRR1398560	muscle
SRP043221	SRS637779	SRR1398562	muscle
SRP043221	SRS637780	SRR1398561	muscle
SRP043221	SRS637781	SRR1398563	muscle
SRP043221	SRS637782	SRR1398568	muscle
SRP043221	SRS637783	SRR1398564	muscle
SRP043221	SRS637784	SRR1398569	muscle
SRP043368	SRS641338	SRR1424731	muscle
SRP043368	SRS641339	SRR1424732	muscle
SRP043368	SRS641340	SRR1424733	muscle
SRP043368	SRS641341	SRR1424735	muscle
SRP043368	SRS641342	SRR1424734	muscle
SRP043368	SRS641343	SRR1424736	muscle
SRP043368	SRS641344	SRR1424737	muscle
SRP043368	SRS641345	SRR1424738	muscle
SRP043368	SRS641346	SRR1424739	muscle
SRP043368	SRS641347	SRR1424740	muscle
SRP043368	SRS641348	SRR1424741	muscle
SRP043368	SRS641349	SRR1424743	muscle
SRP043368	SRS641350	SRR1424742	muscle
SRP043368	SRS641351	SRR1424745	muscle
SRP043368	SRS641352	SRR1424744	muscle
SRP043368	SRS641353	SRR1424746	muscle
SRP043368	SRS641354	SRR1424747	muscle
SRP043368	SRS641355	SRR1424748	muscle
SRP043368	SRS641356	SRR1424749	muscle
SRP043368	SRS641357	SRR1424750	muscle
SRP043368	SRS641358	SRR1424751	muscle
SRP043368	SRS641358	SRR1424752	muscle
SRP043368	SRS641359	SRR1424753	muscle
SRP043368	SRS641360	SRR1424754	muscle
SRP043368	SRS641361	SRR1424755	muscle
SRP043368	SRS641361	SRR1424756	muscle
SRP044668	SRS663138	SRR1521352	skin
SRP044668	SRS663139	SRR1521353	skin
SRP044668	SRS663140	SRR1521354	skin
SRP044668	SRS663141	SRR1521355	skin
SRP044668	SRS663142	SRR1521356	skin
SRP044668	SRS663143	SRR1521357	skin
SRP044668	SRS663144	SRR1521358	skin
SRP044668	SRS663145	SRR1521359	skin
SRP044668	SRS663146	SRR1521360	skin
SRP044668	SRS663147	SRR1521361	skin
SRP044668	SRS663148	SRR1521362	brain
SRP044668	SRS663149	SRR1521363	brain
SRP044668	SRS663150	SRR1521364	brain
SRP044668	SRS663151	SRR1521365	brain
SRP044668	SRS663152	SRR1521366	brain
SRP044668	SRS663154	SRR1521368	brain
SRP044668	SRS663155	SRR1521369	brain
SRP044668	SRS663156	SRR1521370	brain
SRP044668	SRS663157	SRR1521371	brain
SRP044668	SRS663158	SRR1521372	brain
SRP044668	SRS663159	SRR1521373	brain
SRP044668	SRS663160	SRR1521374	brain
SRP044668	SRS663161	SRR1521375	brain
SRP044668	SRS663162	SRR1521376	brain
SRP044668	SRS663163	SRR1521377	brain
SRP044668	SRS663164	SRR1521378	brain
SRP044668	SRS663165	SRR1521379	brain
SRP044668	SRS663166	SRR1521380	brain
SRP044668	SRS663167	SRR1521381	brain
SRP044668	SRS663168	SRR1521382	brain
SRP044668	SRS663169	SRR1521383	brain
SRP044668	SRS663170	SRR1521384	brain
SRP044668	SRS663171	SRR1521385	brain
SRP044668	SRS663172	SRR1521387	brain
SRP044668	SRS663173	SRR1521386	brain
SRP044668	SRS663174	SRR1521388	brain
SRP044668	SRS663175	SRR1521389	brain
SRP044668	SRS663176	SRR1521390	brain
SRP044668	SRS663177	SRR1521391	brain
SRP044668	SRS663178	SRR1521392	brain
SRP044668	SRS663179	SRR1521393	brain
SRP044668	SRS663180	SRR1521394	brain
SRP044668	SRS663181	SRR1521395	brain
SRP044668	SRS663182	SRR1521396	brain
SRP044668	SRS663183	SRR1521397	brain
SRP044668	SRS663184	SRR1521398	brain
SRP044668	SRS663185	SRR1521399	brain
SRP044668	SRS663186	SRR1521400	brain
SRP044668	SRS663187	SRR1521401	brain
SRP044668	SRS663188	SRR1521403	brain
SRP044668	SRS663189	SRR1521402	brain
SRP044668	SRS663190	SRR1521405	brain
SRP044668	SRS663191	SRR1521406	brain
SRP044668	SRS663192	SRR1521404	brain
SRP044668	SRS663193	SRR1521408	brain
SRP044668	SRS663194	SRR1521407	brain
SRP044668	SRS663195	SRR1521409	brain
SRP044668	SRS663196	SRR1521410	brain
SRP044668	SRS663197	SRR1521411	skin
SRP044668	SRS663198	SRR1521412	skin
SRP044668	SRS663199	SRR1521414	skin
SRP044668	SRS663200	SRR1521413	skin
SRP044668	SRS663201	SRR1521415	skin
SRP044668	SRS663202	SRR1521416	skin
SRP044668	SRS663203	SRR1521417	skin
SRP044668	SRS663204	SRR1521418	skin
SRP044668	SRS663205	SRR1521419	skin
SRP044668	SRS663206	SRR1521420	skin
SRP044668	SRS663207	SRR1521421	skin
SRP044668	SRS663208	SRR1521422	skin
SRP044668	SRS663209	SRR1521424	brain
SRP044668	SRS663210	SRR1521423	skin
SRP044668	SRS663211	SRR1521426	brain
SRP044668	SRS663212	SRR1521427	brain
SRP044668	SRS663213	SRR1521425	brain
SRP044668	SRS663214	SRR1521428	brain
SRP044668	SRS663215	SRR1521430	brain
SRP044668	SRS663216	SRR1521429	brain
SRP044668	SRS663217	SRR1521432	brain
SRP044668	SRS663218	SRR1521433	brain
SRP044668	SRS663218	SRR1521434	brain
SRP044668	SRS663218	SRR1521435	brain
SRP044668	SRS663219	SRR1521436	brain
SRP044668	SRS663220	SRR1521437	brain
SRP044668	SRS663221	SRR1521431	brain
SRP044668	SRS663222	SRR1521438	brain
SRP044668	SRS663223	SRR1521439	brain
SRP044668	SRS663224	SRR1521440	brain
SRP044668	SRS663225	SRR1521441	brain
SRP044668	SRS663226	SRR1521443	brain
SRP044668	SRS663227	SRR1521442	brain
SRP044668	SRS663228	SRR1521444	brain
SRP044668	SRS663229	SRR1521445	brain
SRP042184	SRS618279	SRR1296031	umbilical cord
SRP042184	SRS618268	SRR1296020	umbilical cord
SRP042184	SRS618269	SRR1296021	umbilical cord
SRP042184	SRS618270	SRR1296022	umbilical cord
SRP036848	SRS554935	SRR1164830	prostate
SRP042184	SRS618260	SRR1296023	umbilical cord
SRP042184	SRS618271	SRR1296012	umbilical cord
SRP036848	SRS554914	SRR1164809	prostate
SRP036848	SRS554977	SRR1164872	prostate
SRP036848	SRS554940	SRR1164835	prostate
SRP036848	SRS554919	SRR1164814	prostate
SRP036848	SRS554988	SRR1164883	prostate
SRP042184	SRS618273	SRR1296025	umbilical cord
SRP036848	SRS554937	SRR1164832	prostate
SRP036848	SRS554933	SRR1164828	prostate
SRP036848	SRS554941	SRR1164836	prostate
SRP036848	SRS554984	SRR1164879	prostate
SRP036848	SRS554936	SRR1164831	prostate
SRP036848	SRS554918	SRR1164813	prostate
SRP036848	SRS554909	SRR1164804	prostate
SRP042184	SRS618272	SRR1296024	umbilical cord
SRP042184	SRS618274	SRR1296026	umbilical cord
SRP042184	SRS618276	SRR1296028	umbilical cord
SRP036848	SRS554939	SRR1164834	prostate
SRP036848	SRS554997	SRR1164892	prostate
SRP042184	SRS618265	SRR1296017	umbilical cord
SRP042184	SRS618262	SRR1296015	umbilical cord
SRP042184	SRS618264	SRR1296016	umbilical cord
SRP036848	SRS554990	SRR1164885	prostate
SRP036848	SRS554931	SRR1164826	prostate
SRP036848	SRS554965	SRR1164860	prostate
SRP042184	SRS618281	SRR1296033	umbilical cord
SRP036848	SRS554985	SRR1164880	prostate
SRP036848	SRS554907	SRR1164802	prostate
SRP036848	SRS554979	SRR1164875	prostate
SRP036848	SRS554903	SRR1164798	prostate
SRP042184	SRS618263	SRR1296014	umbilical cord
SRP042184	SRS618259	SRR1296011	umbilical cord
SRP036848	SRS554920	SRR1164815	prostate
SRP042184	SRS618277	SRR1296029	umbilical cord
SRP042184	SRS618266	SRR1296018	umbilical cord
SRP036848	SRS554982	SRR1164877	prostate
SRP042184	SRS618280	SRR1296032	umbilical cord
SRP042184	SRS618261	SRR1296013	umbilical cord
SRP036848	SRS554911	SRR1164806	prostate
SRP042184	SRS618275	SRR1296027	umbilical cord
SRP042184	SRS618278	SRR1296030	umbilical cord
SRP036848	SRS554924	SRR1164819	prostate
SRP036848	SRS554898	SRR1164794	prostate
SRP036848	SRS554910	SRR1164805	prostate
SRP036848	SRS554987	SRR1164882	prostate
SRP036848	SRS554969	SRR1164864	prostate
SRP036848	SRS554908	SRR1164803	prostate
SRP036848	SRS554923	SRR1164818	prostate
SRP036848	SRS554901	SRR1164796	prostate
SRP036848	SRS554906	SRR1164801	prostate
SRP036848	SRS554992	SRR1164887	prostate
SRP036848	SRS554970	SRR1164865	prostate
SRP036848	SRS554905	SRR1164800	prostate
SRP036848	SRS554915	SRR1164810	prostate
SRP036848	SRS554972	SRR1164867	prostate
SRP036848	SRS554922	SRR1164817	prostate
SRP036848	SRS554967	SRR1164862	prostate
SRP036848	SRS554927	SRR1164822	prostate
SRP036848	SRS554942	SRR1164837	prostate
SRP036848	SRS554900	SRR1164795	prostate
SRP036848	SRS554904	SRR1164799	prostate
SRP036848	SRS554989	SRR1164884	prostate
SRP036848	SRS554921	SRR1164816	prostate
SRP036848	SRS554975	SRR1164870	prostate
SRP036848	SRS554991	SRR1164886	prostate
SRP036848	SRS554928	SRR1164823	prostate
SRP036848	SRS554960	SRR1164855	prostate
SRP036848	SRS554925	SRR1164820	prostate
SRP036848	SRS554912	SRR1164807	prostate
SRP042184	SRS618282	SRR1296034	umbilical cord
SRP036848	SRS554973	SRR1164868	prostate
SRP036848	SRS554976	SRR1164871	prostate
SRP036848	SRS554913	SRR1164808	prostate
SRP036848	SRS554978	SRR1164873	prostate
SRP036848	SRS554895	SRR1164790	prostate
SRP036848	SRS554996	SRR1164891	prostate
SRP042184	SRS618267	SRR1296019	umbilical cord
SRP036848	SRS554902	SRR1164797	prostate
SRP036848	SRS554897	SRR1164792	prostate
SRP036848	SRS554917	SRR1164812	prostate
