project	sample	run	sharq_beta_tissue
SRP012682	SRS649724	SRR1489610	Muscle
SRP012682	SRS389063	SRR655911	Nerve
SRP012682	SRS524575	SRR1077356	Esophagus
SRP012682	SRS524198	SRR1068832	Blood Vessel
SRP012682	SRS648139	SRR1464880	Esophagus
SRP012682	SRS645760	SRR1453299	Esophagus
SRP012682	SRS524293	SRR1071060	Esophagus
SRP012682	SRS525092	SRR1088537	Pancreas
SRP012682	SRS374975	SRR615491	Thyroid
SRP012682	SRS524831	SRR1083191	Stomach
SRP012682	SRS524803	SRR1082520	Fallopian Tube
SRP012682	SRS623883	SRR1308882	Adipose Tissue
SRP012682	SRS526005	SRR1095937	Thyroid
SRP012682	SRS525214	SRR1090626	Colon
SRP012682	SRS526123	SRR1098050	Esophagus
SRP012682	SRS526011	SRR1096081	Prostate
SRP012682	SRS524583	SRR1077549	Spleen
SRP012682	SRS525333	SRR1092865	Esophagus
SRP012682	SRS524335	SRR1071931	Blood
SRP012682	SRS648534	SRR1473295	Thyroid
SRP012682	SRS524725	SRR1080835	Brain
SRP012682	SRS645976	SRR1457972	Thyroid
SRP012682	SRS631774	SRR1370528	Testis
SRP012682	SRS649653	SRR1488091	Muscle
SRP012682	SRS374720	SRR615731	Brain
SRP012682	SRS627112	SRR1331751	Brain
SRP012682	SRS637879	SRR1400530	Blood Vessel
SRP012682	SRS650127	SRR1499566	Muscle
SRP012682	SRS630009	SRR1361480	Muscle
SRP012682	SRS644658	SRR1445637	Adipose Tissue
SRP012682	SRS624038	SRR1312082	Skin
SRP012682	SRS524982	SRR1086772	Breast
SRP012682	SRS390005	SRR664743	Heart
SRP012682	SRS649677	SRR1488610	Adipose Tissue
SRP012682	SRS526702	SRR1102729	Esophagus
SRP012682	SRS649780	SRR1491257	Adrenal Gland
SRP012682	SRS629662	SRR1355085	Adipose Tissue
SRP012682	SRS524727	SRR1080879	Esophagus
SRP012682	SRS648286	SRR1468028	Stomach
SRP012682	SRS649577	SRR1486457	Breast
SRP012682	SRS644603	SRR1444501	Muscle
SRP012682	SRS639151	SRR1413100	Stomach
SRP012682	SRS626938	SRR1329353	Blood Vessel
SRP012682	SRS639199	SRR1414016	Esophagus
SRP012682	SRS649635	SRR1487704	Colon
SRP012682	SRS644464	SRR1441546	Brain
SRP012682	SRS634780	SRR1380393	Adipose Tissue
SRP012682	SRS524202	SRR1068929	Esophagus
SRP012682	SRS628420	SRR1344122	Colon
SRP012682	SRS639264	SRR1415257	Breast
SRP012682	SRS627801	SRR1339199	Heart
SRP012682	SRS648643	SRR1475430	Thyroid
SRP012682	SRS526250	SRR1099744	Blood
SRP012682	SRS627525	SRR1336069	Brain
SRP012682	SRS525223	SRR1090837	Esophagus
SRP012682	SRS634566	SRR1379384	Stomach
SRP012682	SRS630021	SRR1361736	Brain
SRP012682	SRS524677	SRR1079730	Esophagus
SRP012682	SRS639417	SRR1418243	Nerve
SRP012682	SRS639289	SRR1415773	Muscle
SRP012682	SRS625643	SRR1322573	Nerve
SRP012682	SRS629751	SRR1356184	Esophagus
SRP012682	SRS650093	SRR1498789	Blood
SRP012682	SRS525324	SRR1092662	Esophagus
SRP012682	SRS631765	SRR1370329	Adipose Tissue
SRP012682	SRS648782	SRR1478341	Blood Vessel
SRP012682	SRS637269	SRR1394169	Blood
SRP012682	SRS644561	SRR1443612	Brain
SRP012682	SRS629556	SRR1353097	Pituitary
SRP012682	SRS635355	SRR1384737	Pituitary
SRP012682	SRS639369	SRR1417296	Vagina
SRP012682	SRS629715	SRR1355660	Heart
SRP012682	SRS636237	SRR1388832	Muscle
SRP012682	SRS524533	SRR1076417	Stomach
SRP012682	SRS634804	SRR1380910	Skin
SRP012682	SRS637963	SRR1402027	Colon
SRP012682	SRS374883	SRR613615	Nerve
SRP012682	SRS627701	SRR1337119	Brain
SRP012682	SRS524753	SRR1081493	Colon
SRP012682	SRS649669	SRR1488429	Lung
SRP012682	SRS649604	SRR1487043	Skin
SRP012682	SRS644440	SRR1441029	Esophagus
SRP012682	SRS644774	SRR1448162	Brain
SRP012682	SRS629696	SRR1355284	Nerve
SRP012682	SRS648350	SRR1469413	Adipose Tissue
SRP012682	SRS524909	SRR1085063	Esophagus
SRP012682	SRS524196	SRR1068788	Testis
SRP012682	SRS637291	SRR1394637	Muscle
SRP012682	SRS525015	SRR1087559	Lung
SRP012682	SRS332992	SRR606974	Muscle
SRP012682	SRS649651	SRR1488041	Esophagus
SRP012682	SRS629404	SRR1349809	Prostate
SRP012682	SRS389598	SRR659768	Blood
SRP012682	SRS638022	SRR1403344	Ovary
SRP012682	SRS524555	SRR1076940	Colon
SRP012682	SRS524334	SRR1071905	Breast
SRP012682	SRS639349	SRR1416979	Adrenal Gland
SRP012682	SRS631420	SRR1368030	Blood Vessel
SRP012682	SRS638096	SRR1404555	Blood Vessel
SRP012682	SRS524911	SRR1085110	Esophagus
SRP012682	SRS645961	SRR1457637	Testis
SRP012682	SRS645751	SRR1453110	Esophagus
SRP012682	SRS526023	SRR1096339	Pituitary
SRP012682	SRS374885	SRR613639	Adipose Tissue
SRP012682	SRS389963	SRR662918	Muscle
SRP012682	SRS333370	SRR603566	Blood
SRP012682	SRS332949	SRR600493	Skin
SRP012682	SRS333332	SRR608392	Blood
SRP012682	SRS333422	SRR607611	Brain
SRP012682	SRS1035816	SRR2164562	Thyroid
SRP012682	SRS333624	SRR601169	Brain
SRP012682	SRS389761	SRR665357	Adipose Tissue
SRP012682	SRS628413	SRR1343986	Bone Marrow
SRP012682	SRS648907	SRR1481012	Heart
SRP012682	SRS389057	SRR655816	Adipose Tissue
SRP012682	SRS333479	SRR601006	Brain
SRP012682	SRS389635	SRR659223	Breast
SRP012682	SRS408648	SRR817421	Muscle
SRP012682	SRS408503	SRR815232	Brain
SRP012682	SRS389777	SRR665490	Thyroid
SRP012682	SRS333448	SRR604318	Brain
SRP012682	SRS408677	SRR817856	Brain
SRP012682	SRS639453	SRR1419015	Adrenal Gland
SRP012682	SRS408765	SRR819124	Esophagus
SRP012682	SRS408567	SRR816096	Colon
SRP012682	SRS644449	SRR1441224	Brain
SRP012682	SRS624488	SRR1313361	Brain
SRP012682	SRS408303	SRR810829	Stomach
SRP012682	SRS408310	SRR810981	Blood
SRP012682	SRS408630	SRR817004	Lung
SRP012682	SRS408359	SRR812104	Skin
SRP012682	SRS408097	SRR807463	Bone Marrow
SRP012682	SRS408659	SRR817649	Adrenal Gland
SRP012682	SRS648210	SRR1466376	Adrenal Gland
SRP012682	SRS408388	SRR812943	Adipose Tissue
SRP012682	SRS644695	SRR1446436	Blood Vessel
SRP012682	SRS333538	SRR603449	Heart
SRP012682	SRS408379	SRR812625	Blood Vessel
SRP012682	SRS408918	SRR821518	Testis
SRP012682	SRS408607	SRR816745	Blood
SRP012682	SRS333233	SRR607141	Brain
SRP012682	SRS389655	SRR659839	Blood Vessel
SRP012682	SRS636063	SRR1386945	Breast
SRP012682	SRS637904	SRR1400889	Heart
SRP012682	SRS408238	SRR809534	Esophagus
SRP012682	SRS637901	SRR1400823	Muscle
SRP012682	SRS333379	SRR602927	Brain
SRP012682	SRS643842	SRR1429660	Lung
SRP012682	SRS634852	SRR1381348	Muscle
SRP012682	SRS644430	SRR1440809	Colon
SRP012682	SRS625390	SRR1317877	Brain
SRP012682	SRS625476	SRR1319395	Nerve
SRP012682	SRS408907	SRR821356	Kidney
SRP012682	SRS408179	SRR808728	Blood
SRP012682	SRS629309	SRR1348490	Esophagus
SRP012682	SRS333125	SRR608264	Muscle
SRP012682	SRS629359	SRR1348861	Brain
SRP012682	SRS629975	SRR1360850	Ovary
SRP012682	SRS644007	SRR1433215	Small Intestine
SRP012682	SRS408419	SRR813824	Adipose Tissue
SRP012682	SRS625206	SRR1316078	Blood Vessel
SRP012682	SRS643822	SRR1429244	Brain
SRP012682	SRS389941	SRR662198	Blood
SRP012682	SRS524768	SRR1081838	Skin
SRP012682	SRS408753	SRR818939	Nerve
SRP012682	SRS408190	SRR808808	Heart
SRP012682	SRS649530	SRR1485459	Brain
SRP012682	SRS636583	SRR1392055	Adrenal Gland
SRP012682	SRS408549	SRR815944	Vagina
SRP012682	SRS408600	SRR816589	Blood
SRP012682	SRS636109	SRR1387833	Brain
SRP012682	SRS534952	SRR1120913	Adrenal Gland
SRP012682	SRS524359	SRR1072504	Brain
SRP012682	SRS629720	SRR1355769	Esophagus
SRP012682	SRS637830	SRR1399525	Skin
SRP012682	SRS639269	SRR1415337	Brain
SRP012682	SRS389789	SRR660957	Blood
SRP012682	SRS644053	SRR1434182	Thyroid
SRP012682	SRS627775	SRR1338648	Blood
SRP012682	SRS638194	SRR1406394	Colon
SRP012682	SRS649732	SRR1489779	Brain
SRP012682	SRS629824	SRR1357805	Esophagus
SRP012682	SRS646000	SRR1458506	Thyroid
SRP012682	SRS625437	SRR1318560	Muscle
SRP012682	SRS645699	SRR1451964	Brain
SRP012682	SRS625380	SRR1317653	Colon
SRP012682	SRS374925	SRR614059	Blood
SRP012682	SRS644616	SRR1444763	Blood Vessel
SRP012682	SRS408917	SRR821498	Breast
SRP012682	SRS645798	SRR1454117	Muscle
SRP012682	SRS634448	SRR1378660	Testis
SRP012682	SRS628356	SRR1343072	Colon
SRP012682	SRS389980	SRR663236	Blood
SRP012682	SRS634543	SRR1378903	Breast
SRP012682	SRS389134	SRR656288	Heart
SRP012682	SRS624090	SRR1312684	Muscle
SRP012682	SRS631787	SRR1370797	Brain
SRP012682	SRS333093	SRR604390	Lung
SRP012682	SRS374965	SRR615044	Muscle
SRP012682	SRS408193	SRR808886	Thyroid
SRP012682	SRS526686	SRR1102344	Esophagus
SRP012682	SRS644058	SRR1434290	Skin
SRP012682	SRS374891	SRR615431	Adipose Tissue
SRP012682	SRS648158	SRR1465266	Nerve
SRP012682	SRS626942	SRR1329442	Thyroid
SRP012682	SRS638170	SRR1405886	Heart
SRP012682	SRS627721	SRR1337540	Blood
SRP012682	SRS389742	SRR660390	Bone Marrow
SRP012682	SRS389988	SRR663729	Adipose Tissue
SRP012682	SRS650091	SRR1498747	Uterus
SRP012682	SRS649579	SRR1486496	Brain
SRP012682	SRS639155	SRR1413182	Esophagus
SRP012682	SRS648340	SRR1469192	Blood Vessel
SRP012682	SRS374788	SRR613807	Brain
SRP012682	SRS625462	SRR1319100	Esophagus
SRP012682	SRS648670	SRR1475993	Esophagus
SRP012682	SRS628783	SRR1345266	Blood
SRP012682	SRS643877	SRR1430468	Testis
SRP012682	SRS643922	SRR1431406	Skin
SRP012682	SRS389636	SRR658977	Brain
SRP012682	SRS633743	SRR1374221	Brain
SRP012682	SRS333123	SRR602365	Brain
SRP012682	SRS645974	SRR1457925	Thyroid
SRP012682	SRS644088	SRR1434910	Thyroid
SRP012682	SRS643985	SRR1432743	Muscle
SRP012682	SRS636241	SRR1388873	Muscle
SRP012682	SRS624023	SRR1311853	Esophagus
SRP012682	SRS648322	SRR1468804	Stomach
SRP012682	SRS625700	SRR1323470	Esophagus
SRP012682	SRS333575	SRR604026	Brain
SRP012682	SRS649691	SRR1488899	Adipose Tissue
SRP012682	SRS374928	SRR614107	Thyroid
SRP012682	SRS648128	SRR1464642	Adipose Tissue
SRP012682	SRS627694	SRR1336964	Colon
SRP012682	SRS629862	SRR1358624	Colon
SRP012682	SRS333488	SRR601263	Blood
SRP012682	SRS630094	SRR1362688	Stomach
SRP012682	SRS648748	SRR1477653	Skin
SRP012682	SRS628426	SRR1344253	Skin
SRP012682	SRS374914	SRR615874	Adipose Tissue
SRP012682	SRS645963	SRR1457682	Pancreas
SRP012682	SRS644395	SRR1440058	Brain
SRP012682	SRS627732	SRR1337770	Skin
SRP012682	SRS630518	SRR1363654	Esophagus
SRP012682	SRS645753	SRR1453145	Brain
SRP012682	SRS637802	SRR1398924	Adipose Tissue
SRP012682	SRS524516	SRR1076046	Small Intestine
SRP012682	SRS644408	SRR1440332	Spleen
SRP012682	SRS636066	SRR1387013	Adipose Tissue
SRP012682	SRS374816	SRR614936	Lung
SRP012682	SRS648248	SRR1467194	Colon
SRP012682	SRS639533	SRR1420750	Skin
SRP012682	SRS625743	SRR1324314	Prostate
SRP012682	SRS524999	SRR1087173	Blood Vessel
SRP012682	SRS645801	SRR1454177	Spleen
SRP012682	SRS389071	SRR655613	Skin
SRP012682	SRS636133	SRR1388323	Brain
SRP012682	SRS629868	SRR1358755	Blood Vessel
SRP012682	SRS649613	SRR1487233	Heart
SRP012682	SRS526572	SRR1100632	Stomach
SRP012682	SRS629576	SRR1353517	Muscle
SRP012682	SRS524426	SRR1074214	Esophagus
SRP012682	SRS638206	SRR1406643	Small Intestine
SRP012682	SRS648277	SRR1467835	Blood
SRP012682	SRS631274	SRR1365679	Stomach
SRP012682	SRS650154	SRR1500149	Blood Vessel
SRP012682	SRS534950	SRR1120869	Adrenal Gland
SRP012682	SRS631287	SRR1365938	Lung
SRP012682	SRS644207	SRR1437324	Lung
SRP012682	SRS374866	SRR614888	Nerve
SRP012682	SRS646038	SRR1459324	Colon
SRP012682	SRS626816	SRR1328506	Esophagus
SRP012682	SRS389827	SRR661313	Adipose Tissue
SRP012682	SRS625439	SRR1318605	Blood
SRP012682	SRS623947	SRR1310334	Esophagus
SRP012682	SRS639353	SRR1417070	Brain
SRP012682	SRS639428	SRR1418473	Salivary Gland
SRP012682	SRS648329	SRR1468955	Brain
SRP012682	SRS374846	SRR614407	Blood Vessel
SRP012682	SRS646037	SRR1459300	Blood
SRP012682	SRS649734	SRR1489821	Brain
SRP012682	SRS524442	SRR1074578	Esophagus
SRP012682	SRS374855	SRR613414	Lung
SRP012682	SRS625720	SRR1323914	Thyroid
SRP012682	SRS629968	SRR1360695	Adipose Tissue
SRP012682	SRS524876	SRR1084276	Blood Vessel
SRP012682	SRS645692	SRR1451820	Ovary
SRP012682	SRS629794	SRR1357148	Muscle
SRP012682	SRS629557	SRR1353118	Colon
SRP012682	SRS644574	SRR1443895	Brain
SRP012682	SRS634070	SRR1375179	Esophagus
SRP012682	SRS645806	SRR1454289	Pancreas
SRP012682	SRS374989	SRR615587	Skin
SRP012682	SRS524851	SRR1083678	Colon
SRP012682	SRS650125	SRR1499521	Adipose Tissue
SRP012682	SRS626182	SRR1325310	Blood Vessel
SRP012682	SRS638176	SRR1406008	Muscle
SRP012682	SRS637847	SRR1399843	Blood Vessel
SRP012682	SRS634086	SRR1375462	Blood Vessel
SRP012682	SRS524220	SRR1069352	Pancreas
SRP012682	SRS524850	SRR1083657	Blood
SRP012682	SRS524617	SRR1078323	Blood Vessel
SRP012682	SRS629908	SRR1359546	Skin
SRP012682	SRS389707	SRR660414	Lung
SRP012682	SRS389931	SRR662043	Heart
SRP012682	SRS524475	SRR1075360	Ovary
SRP012682	SRS645708	SRR1452164	Adipose Tissue
SRP012682	SRS624026	SRR1311916	Skin
SRP012682	SRS637661	SRR1396786	Muscle
SRP012682	SRS644495	SRR1442213	Uterus
SRP012682	SRS645709	SRR1452185	Lung
SRP012682	SRS629840	SRR1358161	Esophagus
SRP012682	SRS524258	SRR1070232	Skin
SRP012682	SRS637968	SRR1402132	Esophagus
SRP012682	SRS389739	SRR660788	Blood
SRP012682	SRS625322	SRR1316982	Adipose Tissue
SRP012682	SRS625451	SRR1318857	Blood
SRP012682	SRS626812	SRR1328429	Skin
SRP012682	SRS524895	SRR1084720	Blood
SRP012682	SRS645691	SRR1451796	Blood Vessel
SRP012682	SRS625665	SRR1323065	Thyroid
SRP012682	SRS630516	SRR1363611	Blood
SRP012682	SRS524528	SRR1076343	Blood Vessel
SRP012682	SRS648505	SRR1472728	Pancreas
SRP012682	SRS638570	SRR1411024	Brain
SRP012682	SRS645839	SRR1454995	Adipose Tissue
SRP012682	SRS623912	SRR1309578	Thyroid
SRP012682	SRS631404	SRR1367672	Bone Marrow
SRP012682	SRS629234	SRR1347020	Lung
SRP012682	SRS637723	SRR1398036	Lung
SRP012682	SRS648860	SRR1479998	Esophagus
SRP012682	SRS634844	SRR1381211	Heart
SRP012682	SRS648516	SRR1472907	Breast
SRP012682	SRS648260	SRR1467455	Brain
SRP012682	SRS639431	SRR1418540	Esophagus
SRP012682	SRS627139	SRR1332317	Brain
SRP012682	SRS643936	SRR1431694	Nerve
SRP012682	SRS374945	SRR614347	Nerve
SRP012682	SRS644500	SRR1442313	Breast
SRP012682	SRS650122	SRR1499460	Small Intestine
SRP012682	SRS648601	SRR1474533	Adipose Tissue
SRP012682	SRS649745	SRR1490057	Adipose Tissue
SRP012682	SRS643897	SRR1430884	Brain
SRP012682	SRS389748	SRR660498	Brain
SRP012682	SRS639165	SRR1413373	Ovary
SRP012682	SRS625477	SRR1319419	Adrenal Gland
SRP012682	SRS644176	SRR1436674	Lung
SRP012682	SRS644660	SRR1445677	Skin
SRP012682	SRS644701	SRR1446564	Muscle
SRP012682	SRS524613	SRR1078234	Skin
SRP012682	SRS374967	SRR614802	Brain
SRP012682	SRS637998	SRR1402840	Brain
SRP012682	SRS630048	SRR1362060	Brain
SRP012682	SRS648630	SRR1475147	Small Intestine
SRP012682	SRS634565	SRR1379365	Heart
SRP012682	SRS527999	SRR1105296	Esophagus
SRP012682	SRS624024	SRR1311877	Blood Vessel
SRP012682	SRS525382	SRR1094003	Skin
SRP012682	SRS628786	SRR1345329	Pituitary
SRP012682	SRS649628	SRR1487547	Colon
SRP012682	SRS644572	SRR1443847	Testis
SRP012682	SRS643979	SRR1432611	Adipose Tissue
SRP012682	SRS525227	SRR1090928	Ovary
SRP012682	SRS625472	SRR1319301	Small Intestine
SRP012682	SRS627161	SRR1332775	Vagina
SRP012682	SRS625418	SRR1318465	Muscle
SRP012682	SRS636242	SRR1388891	Stomach
SRP012682	SRS627446	SRR1335489	Skin
SRP012682	SRS524563	SRR1077139	Breast
SRP012682	SRS525315	SRR1092444	Prostate
SRP012682	SRS525023	SRR1087752	Colon
SRP012682	SRS374706	SRR612623	Brain
SRP012682	SRS637869	SRR1400312	Stomach
SRP012682	SRS643906	SRR1431083	Muscle
SRP012682	SRS524799	SRR1082447	Spleen
SRP012682	SRS638412	SRR1409899	Brain
SRP012682	SRS639238	SRR1414771	Pituitary
SRP012682	SRS650189	SRR1500908	Thyroid
SRP012682	SRS524353	SRR1072367	Brain
SRP012682	SRS638235	SRR1406954	Skin
SRP012682	SRS374873	SRR613557	Blood Vessel
SRP012682	SRS374876	SRR613896	Adipose Tissue
SRP012682	SRS525241	SRR1091054	Colon
SRP012682	SRS634569	SRR1379450	Brain
SRP012682	SRS643901	SRR1430972	Brain
SRP012682	SRS624520	SRR1313910	Blood
SRP012682	SRS526095	SRR1097642	Skin
SRP012682	SRS625230	SRR1316343	Colon
SRP012682	SRS643829	SRR1429387	Blood Vessel
SRP012682	SRS635366	SRR1384852	Heart
SRP012682	SRS648639	SRR1475345	Blood Vessel
SRP012682	SRS624976	SRR1314707	Skin
SRP012682	SRS524413	SRR1073899	Colon
SRP012682	SRS524979	SRR1086702	Esophagus
SRP012682	SRS525226	SRR1090907	Blood
SRP012682	SRS639203	SRR1414099	Esophagus
SRP012682	SRS645893	SRR1456161	Blood Vessel
SRP012682	SRS643873	SRR1430357	Heart
SRP012682	SRS644147	SRR1436085	Skin
SRP012682	SRS645813	SRR1454439	Adipose Tissue
SRP012682	SRS634338	SRR1377696	Adipose Tissue
SRP012682	SRS526122	SRR1098026	Testis
SRP012682	SRS526076	SRR1097124	Ovary
SRP012682	SRS627309	SRR1334228	Nerve
SRP012682	SRS629604	SRR1354071	Blood Vessel
SRP012682	SRS638325	SRR1408752	Skin
SRP012682	SRS524936	SRR1085712	Blood Vessel
SRP012682	SRS649737	SRR1489884	Esophagus
SRP012682	SRS627100	SRR1331488	Liver
SRP012682	SRS646036	SRR1459280	Skin
SRP012682	SRS389708	SRR660661	Brain
SRP012682	SRS644688	SRR1446287	Brain
SRP012682	SRS635151	SRR1382553	Prostate
SRP012682	SRS534674	SRR1120296	Bladder
SRP012682	SRS374814	SRR613294	Bone Marrow
SRP012682	SRS526008	SRR1096007	Nerve
SRP012682	SRS635143	SRR1382416	Skin
SRP012682	SRS525257	SRR1091144	Pancreas
SRP012682	SRS645890	SRR1456093	Colon
SRP012682	SRS524547	SRR1076753	Thyroid
SRP012682	SRS626599	SRR1327410	Thyroid
SRP012682	SRS646011	SRR1458745	Ovary
SRP012682	SRS389075	SRR655265	Adipose Tissue
SRP012682	SRS525289	SRR1091817	Blood
SRP012682	SRS650132	SRR1499675	Liver
SRP012682	SRS648656	SRR1475697	Skin
SRP012682	SRS333202	SRR603750	Lung
SRP012682	SRS644566	SRR1443713	Brain
SRP012682	SRS332967	SRR608064	Thyroid
SRP012682	SRS1035885	SRR2164847	Heart
SRP012682	SRS1035966	SRR2165273	Skin
SRP012682	SRS1037982	SRR2170447	Blood Vessel
SRP012682	SRS333591	SRR608512	Thyroid
SRP012682	SRS1036546	SRR2167551	Thyroid
SRP012682	SRS1037840	SRR2170173	Adipose Tissue
SRP012682	SRS389836	SRR662067	Blood
SRP012682	SRS389014	SRR654898	Adipose Tissue
SRP012682	SRS389157	SRR656349	Nerve
SRP012682	SRS526028	SRR1096432	Esophagus
SRP012682	SRS333361	SRR608630	Lung
SRP012682	SRS638410	SRR1409854	Adipose Tissue
SRP012682	SRS408756	SRR818971	Brain
SRP012682	SRS639500	SRR1420043	Spleen
SRP012682	SRS408596	SRR816495	Adrenal Gland
SRP012682	SRS408738	SRR818694	Adrenal Gland
SRP012682	SRS408124	SRR807901	Heart
SRP012682	SRS627831	SRR1339834	Blood
SRP012682	SRS628341	SRR1342758	Breast
SRP012682	SRS648116	SRR1464394	Testis
SRP012682	SRS410271	SRR824015	Bone Marrow
SRP012682	SRS626258	SRR1326536	Blood
SRP012682	SRS408560	SRR816064	Heart
SRP012682	SRS408593	SRR816427	Esophagus
SRP012682	SRS637874	SRR1400419	Testis
SRP012682	SRS625513	SRR1320180	Brain
SRP012682	SRS408684	SRR817978	Brain
SRP012682	SRS644414	SRR1440467	Liver
SRP012682	SRS643957	SRR1432123	Brain
SRP012682	SRS389355	SRR656911	Breast
SRP012682	SRS627786	SRR1338880	Blood
SRP012682	SRS644159	SRR1436300	Esophagus
SRP012682	SRS408128	SRR807995	Liver
SRP012682	SRS333513	SRR607117	Muscle
SRP012682	SRS637730	SRR1398183	Blood
SRP012682	SRS526689	SRR1102418	Blood Vessel
SRP012682	SRS408250	SRR809831	Blood Vessel
SRP012682	SRS524481	SRR1075505	Skin
SRP012682	SRS625704	SRR1323558	Skin
SRP012682	SRS628412	SRR1343943	Uterus
SRP012682	SRS408632	SRR817046	Blood
SRP012682	SRS389024	SRR655170	Muscle
SRP012682	SRS646024	SRR1459009	Blood
SRP012682	SRS408497	SRR815092	Blood Vessel
SRP012682	SRS648799	SRR1478722	Blood
SRP012682	SRS637662	SRR1396804	Blood Vessel
SRP012682	SRS408595	SRR816475	Adipose Tissue
SRP012682	SRS644205	SRR1437274	Kidney
SRP012682	SRS644019	SRR1433452	Blood Vessel
SRP012682	SRS408289	SRR810507	Heart
SRP012682	SRS648570	SRR1474065	Brain
SRP012682	SRS637288	SRR1394590	Skin
SRP012682	SRS637819	SRR1399291	Colon
SRP012682	SRS524279	SRR1070738	Breast
SRP012682	SRS630106	SRR1362866	Adipose Tissue
SRP012682	SRS625715	SRR1323807	Brain
SRP012682	SRS408212	SRR809185	Blood
SRP012682	SRS389710	SRR660685	Blood
SRP012682	SRS636064	SRR1386967	Blood
SRP012682	SRS524494	SRR1075530	Prostate
SRP012682	SRS646009	SRR1458706	Blood
SRP012682	SRS525026	SRR1087825	Muscle
SRP012682	SRS408511	SRR815422	Nerve
SRP012682	SRS634089	SRR1375531	Esophagus
SRP012682	SRS389616	SRR659013	Brain
SRP012682	SRS389930	SRR662019	Muscle
SRP012682	SRS626820	SRR1328599	Brain
SRP012682	SRS635298	SRR1383855	Blood
SRP012682	SRS648176	SRR1465653	Adrenal Gland
SRP012682	SRS389042	SRR655625	Lung
SRP012682	SRS408279	SRR810273	Blood Vessel
SRP012682	SRS637916	SRR1401146	Esophagus
SRP012682	SRS374834	SRR614887	Blood Vessel
SRP012682	SRS648198	SRR1466133	Blood Vessel
SRP012682	SRS648188	SRR1465917	Brain
SRP012682	SRS631415	SRR1367920	Adipose Tissue
SRP012682	SRS624499	SRR1313601	Esophagus
SRP012682	SRS333154	SRR599059	Lung
SRP012682	SRS408874	SRR820839	Testis
SRP012682	SRS629860	SRR1358582	Heart
SRP012682	SRS639538	SRR1420850	Esophagus
SRP012682	SRS374884	SRR613627	Brain
SRP012682	SRS623982	SRR1311062	Blood
SRP012682	SRS389796	SRR661064	Skin
SRP012682	SRS627689	SRR1336863	Colon
SRP012682	SRS524510	SRR1075898	Brain
SRP012682	SRS639442	SRR1418771	Esophagus
SRP012682	SRS389768	SRR665417	Skin
SRP012682	SRS389010	SRR654862	Adipose Tissue
SRP012682	SRS648221	SRR1466619	Blood Vessel
SRP012682	SRS625506	SRR1320071	Brain
SRP012682	SRS625463	SRR1319118	Pancreas
SRP012682	SRS635160	SRR1382708	Brain
SRP012682	SRS634572	SRR1379519	Esophagus
SRP012682	SRS333158	SRR603330	Blood
SRP012682	SRS645922	SRR1456771	Colon
SRP012682	SRS626810	SRR1328383	Blood
SRP012682	SRS645920	SRR1456733	Testis
SRP012682	SRS374985	SRR615189	Lung
SRP012682	SRS634541	SRR1378885	Adipose Tissue
SRP012682	SRS389897	SRR663076	Adipose Tissue
SRP012682	SRS648459	SRR1471713	Skin
SRP012682	SRS648796	SRR1478661	Skin
SRP012682	SRS637302	SRR1394872	Thyroid
SRP012682	SRS389133	SRR656203	Blood
SRP012682	SRS389088	SRR655471	Skin
SRP012682	SRS374782	SRR613783	Skin
SRP012682	SRS524642	SRR1078924	Bone Marrow
SRP012682	SRS650192	SRR1500977	Blood Vessel
SRP012682	SRS629408	SRR1349893	Heart
SRP012682	SRS636368	SRR1390601	Brain
SRP012682	SRS639525	SRR1420582	Blood Vessel
SRP012682	SRS631417	SRR1367965	Skin
SRP012682	SRS626952	SRR1329663	Colon
SRP012682	SRS524738	SRR1081137	Blood Vessel
SRP012682	SRS648655	SRR1475675	Brain
SRP012682	SRS648668	SRR1475952	Adrenal Gland
SRP012682	SRS637815	SRR1399201	Brain
SRP012682	SRS623893	SRR1309119	Pituitary
SRP012682	SRS644067	SRR1434484	Brain
SRP012682	SRS648234	SRR1466889	Lung
SRP012682	SRS639411	SRR1418127	Brain
SRP012682	SRS644614	SRR1444722	Heart
SRP012682	SRS623910	SRR1309534	Skin
SRP012682	SRS623926	SRR1309898	Blood Vessel
SRP012682	SRS644648	SRR1445426	Colon
SRP012682	SRS646015	SRR1458828	Uterus
SRP012682	SRS629941	SRR1360218	Testis
SRP012682	SRS525392	SRR1094216	Skin
SRP012682	SRS634571	SRR1379495	Adipose Tissue
SRP012682	SRS629834	SRR1358041	Skin
SRP012682	SRS625236	SRR1316483	Heart
SRP012682	SRS635304	SRR1384006	Skin
SRP012682	SRS629452	SRR1350855	Blood
SRP012682	SRS649564	SRR1486195	Adipose Tissue
SRP012682	SRS643887	SRR1430658	Esophagus
SRP012682	SRS639358	SRR1417154	Blood Vessel
SRP012682	SRS644173	SRR1436605	Esophagus
SRP012682	SRS389976	SRR662749	Heart
SRP012682	SRS648400	SRR1470438	Pituitary
SRP012682	SRS637038	SRR1393404	Skin
SRP012682	SRS624526	SRR1314036	Skin
SRP012682	SRS638034	SRR1403611	Pancreas
SRP012682	SRS629764	SRR1356468	Adipose Tissue
SRP012682	SRS626213	SRR1325986	Brain
SRP012682	SRS525363	SRR1093552	Esophagus
SRP012682	SRS374746	SRR612659	Skin
SRP012682	SRS629375	SRR1349209	Muscle
